time_steps;Last_L;Gaskessel;el_Leistungsbedarf_L;el_Leistung_L;el_Leistung_ges_L
2021-03-09 00:00:00;1118.697718900764;1118.697718900764;0.0;0.0;0.0
2021-03-09 01:00:00;1178.8741953250712;1178.8741953250712;0.0;0.0;0.0
2021-03-09 02:00:00;1185.7965258895372;1185.7965258895372;0.0;0.0;0.0
2021-03-09 03:00:00;1270.7128006256978;1270.7128006256978;0.0;0.0;0.0
2021-03-09 04:00:00;1589.5303595543237;1589.5303595543237;0.0;0.0;0.0
2021-03-09 05:00:00;2369.4287475294377;2369.4287475294377;0.0;0.0;0.0
2021-03-09 06:00:00;2365.1944846310057;2365.1944846310057;0.0;0.0;0.0
2021-03-09 07:00:00;2313.415606221966;2313.415606221966;0.0;0.0;0.0
2021-03-09 08:00:00;2355.540159805681;2355.540159805681;0.0;0.0;0.0
2021-03-09 09:00:00;2171.0623836009195;2171.0623836009195;0.0;0.0;0.0
2021-03-09 10:00:00;2102.6847865584523;2102.6847865584523;0.0;0.0;0.0
2021-03-09 11:00:00;2032.571898718488;2032.571898718488;0.0;0.0;0.0
2021-03-09 12:00:00;2003.5562709137855;2003.5562709137855;0.0;0.0;0.0
2021-03-09 13:00:00;1963.8852276220184;1963.8852276220184;0.0;0.0;0.0
2021-03-09 14:00:00;1974.6855094503287;1974.6855094503287;0.0;0.0;0.0
2021-03-09 15:00:00;1776.9501168909685;1776.9501168909685;0.0;0.0;0.0
2021-03-09 16:00:00;2135.6927770905595;2135.6927770905595;0.0;0.0;0.0
2021-03-09 17:00:00;2244.348367627937;2244.348367627937;0.0;0.0;0.0
2021-03-09 18:00:00;2347.500838848495;2347.500838848495;0.0;0.0;0.0
2021-03-09 19:00:00;2429.196515436309;2429.196515436309;0.0;0.0;0.0
2021-03-09 20:00:00;2426.205184649073;2426.205184649073;0.0;0.0;0.0
2021-03-09 21:00:00;2225.269421825443;2225.269421825443;0.0;0.0;0.0
2021-03-09 22:00:00;1890.596499719633;1890.596499719633;0.0;0.0;0.0
2021-03-09 23:00:00;1408.7360990585137;1408.7360990585137;0.0;0.0;0.0
2021-03-10 00:00:00;905.0480864779796;905.0480864779796;0.0;0.0;0.0
2021-03-10 01:00:00;1006.5410395436512;1006.5410395436512;0.0;0.0;0.0
2021-03-10 02:00:00;930.054474736246;930.054474736246;0.0;0.0;0.0
2021-03-10 03:00:00;1029.6271009963332;1029.6271009963332;0.0;0.0;0.0
2021-03-10 04:00:00;1411.7621961368586;1411.7621961368586;0.0;0.0;0.0
2021-03-10 05:00:00;2069.296615804746;2069.296615804746;0.0;0.0;0.0
2021-03-10 06:00:00;2126.6264429702464;2126.6264429702464;0.0;0.0;0.0
2021-03-10 07:00:00;2055.9013959558256;2055.9013959558256;0.0;0.0;0.0
2021-03-10 08:00:00;1988.2415887272336;1988.2415887272336;0.0;0.0;0.0
2021-03-10 09:00:00;1868.413417526664;1868.413417526664;0.0;0.0;0.0
2021-03-10 10:00:00;1904.2251843424413;1904.2251843424413;0.0;0.0;0.0
2021-03-10 11:00:00;1780.5754282832302;1780.5754282832302;0.0;0.0;0.0
2021-03-10 12:00:00;1732.7742169594942;1732.7742169594942;0.0;0.0;0.0
2021-03-10 13:00:00;1661.8059539477986;1661.8059539477986;0.0;0.0;0.0
2021-03-10 14:00:00;1560.87392437349;1560.87392437349;0.0;0.0;0.0
2021-03-10 15:00:00;1547.0850052028577;1547.0850052028577;0.0;0.0;0.0
2021-03-10 16:00:00;1550.0002092050606;1550.0002092050606;0.0;0.0;0.0
2021-03-10 17:00:00;1603.242730628432;1603.242730628432;0.0;0.0;0.0
2021-03-10 18:00:00;2002.2043712674908;2002.2043712674908;0.0;0.0;0.0
2021-03-10 19:00:00;2076.396143899894;2076.396143899894;0.0;0.0;0.0
2021-03-10 20:00:00;2073.234294031497;2073.234294031497;0.0;0.0;0.0
2021-03-10 21:00:00;1924.957060850407;1924.957060850407;0.0;0.0;0.0
2021-03-10 22:00:00;1613.9257570471295;1613.9257570471295;0.0;0.0;0.0
2021-03-10 23:00:00;1206.919420733357;1206.919420733357;0.0;0.0;0.0
2021-03-11 00:00:00;776.3033645988912;776.3033645988912;0.0;0.0;0.0
2021-03-11 01:00:00;857.2296686303589;857.2296686303589;0.0;0.0;0.0
2021-03-11 02:00:00;795.2660408472778;795.2660408472778;0.0;0.0;0.0
2021-03-11 03:00:00;877.8030490363986;877.8030490363986;0.0;0.0;0.0
2021-03-11 04:00:00;1200.0305550703308;1200.0305550703308;0.0;0.0;0.0
2021-03-11 05:00:00;1758.221798411785;1758.221798411785;0.0;0.0;0.0
2021-03-11 06:00:00;1814.1124841692213;1814.1124841692213;0.0;0.0;0.0
2021-03-11 07:00:00;1743.5219314217695;1743.5219314217695;0.0;0.0;0.0
2021-03-11 08:00:00;1680.671126729842;1680.671126729842;0.0;0.0;0.0
2021-03-11 09:00:00;1712.1800715478273;1712.1800715478273;0.0;0.0;0.0
2021-03-11 10:00:00;1599.580717012563;1599.580717012563;0.0;0.0;0.0
2021-03-11 11:00:00;1499.3649679104053;1499.3649679104053;0.0;0.0;0.0
2021-03-11 12:00:00;1464.0718908532958;1464.0718908532958;0.0;0.0;0.0
2021-03-11 13:00:00;1372.7388246468863;1372.7388246468863;0.0;0.0;0.0
2021-03-11 14:00:00;1387.7001647192176;1387.7001647192176;0.0;0.0;0.0
2021-03-11 15:00:00;1261.486162620348;1261.486162620348;0.0;0.0;0.0
2021-03-11 16:00:00;1410.2127261225385;1410.2127261225385;0.0;0.0;0.0
2021-03-11 17:00:00;1438.419104560932;1438.419104560932;0.0;0.0;0.0
2021-03-11 18:00:00;1548.0395798555166;1548.0395798555166;0.0;0.0;0.0
2021-03-11 19:00:00;1693.509326637393;1693.509326637393;0.0;0.0;0.0
2021-03-11 20:00:00;1784.1071293189243;1784.1071293189243;0.0;0.0;0.0
2021-03-11 21:00:00;1778.4290539492083;1778.4290539492083;0.0;0.0;0.0
2021-03-11 22:00:00;1346.500666780105;1346.500666780105;0.0;0.0;0.0
2021-03-11 23:00:00;1008.6243486073412;1008.6243486073412;0.0;0.0;0.0
2021-03-12 00:00:00;792.6018328102384;792.6018328102384;0.0;0.0;0.0
2021-03-12 01:00:00;893.8051105843356;893.8051105843356;0.0;0.0;0.0
2021-03-12 02:00:00;843.7620257770108;843.7620257770108;0.0;0.0;0.0
2021-03-12 03:00:00;927.9301609898248;927.9301609898248;0.0;0.0;0.0
2021-03-12 04:00:00;1240.5304644122807;1240.5304644122807;0.0;0.0;0.0
2021-03-12 05:00:00;1820.5749512340608;1820.5749512340608;0.0;0.0;0.0
2021-03-12 06:00:00;1868.0439773002831;1868.0439773002831;0.0;0.0;0.0
2021-03-12 07:00:00;1800.8435834856646;1800.8435834856646;0.0;0.0;0.0
2021-03-12 08:00:00;1744.8754463440982;1744.8754463440982;0.0;0.0;0.0
2021-03-12 09:00:00;1768.9285250254025;1768.9285250254025;0.0;0.0;0.0
2021-03-12 10:00:00;1659.3281598335268;1659.3281598335268;0.0;0.0;0.0
2021-03-12 11:00:00;1561.8832205018705;1561.8832205018705;0.0;0.0;0.0
2021-03-12 12:00:00;1524.1578284344098;1524.1578284344098;0.0;0.0;0.0
2021-03-12 13:00:00;1470.423621210408;1470.423621210408;0.0;0.0;0.0
2021-03-12 14:00:00;1403.1372156173145;1403.1372156173145;0.0;0.0;0.0
2021-03-12 15:00:00;1399.660348266829;1399.660348266829;0.0;0.0;0.0
2021-03-12 16:00:00;1398.2046055672429;1398.2046055672429;0.0;0.0;0.0
2021-03-12 17:00:00;1415.3409983623417;1415.3409983623417;0.0;0.0;0.0
2021-03-12 18:00:00;1763.0741328932654;1763.0741328932654;0.0;0.0;0.0
2021-03-12 19:00:00;1823.163315195652;1823.163315195652;0.0;0.0;0.0
2021-03-12 20:00:00;1817.9948235935897;1817.9948235935897;0.0;0.0;0.0
2021-03-12 21:00:00;1663.1772904161808;1663.1772904161808;0.0;0.0;0.0
2021-03-12 22:00:00;1408.5410183871732;1408.5410183871732;0.0;0.0;0.0
2021-03-12 23:00:00;1044.6676093347392;1044.6676093347392;0.0;0.0;0.0
2021-03-13 00:00:00;803.120797947139;803.120797947139;0.0;0.0;0.0
2021-03-13 01:00:00;882.5216165673634;882.5216165673634;0.0;0.0;0.0
2021-03-13 02:00:00;820.7324700506546;820.7324700506546;0.0;0.0;0.0
2021-03-13 03:00:00;911.5978681908008;911.5978681908008;0.0;0.0;0.0
2021-03-13 04:00:00;1228.7977466501695;1228.7977466501695;0.0;0.0;0.0
2021-03-13 05:00:00;1800.8855868541723;1800.8855868541723;0.0;0.0;0.0
2021-03-13 06:00:00;1831.9955122371769;1831.9955122371769;0.0;0.0;0.0
2021-03-13 07:00:00;2049.421018116607;2049.421018116607;0.0;0.0;0.0
2021-03-13 08:00:00;1868.4954730546508;1868.4954730546508;0.0;0.0;0.0
2021-03-13 09:00:00;1731.8962675142009;1731.8962675142009;0.0;0.0;0.0
2021-03-13 10:00:00;1639.442688802471;1639.442688802471;0.0;0.0;0.0
2021-03-13 11:00:00;1545.0313915044592;1545.0313915044592;0.0;0.0;0.0
2021-03-13 12:00:00;1492.591294847407;1492.591294847407;0.0;0.0;0.0
2021-03-13 13:00:00;1452.2732343106668;1452.2732343106668;0.0;0.0;0.0
2021-03-13 14:00:00;1379.4064649280133;1379.4064649280133;0.0;0.0;0.0
2021-03-13 15:00:00;1371.204175099797;1371.204175099797;0.0;0.0;0.0
2021-03-13 16:00:00;1371.3030629620905;1371.3030629620905;0.0;0.0;0.0
2021-03-13 17:00:00;1426.8671253664586;1426.8671253664586;0.0;0.0;0.0
2021-03-13 18:00:00;1568.163668114819;1568.163668114819;0.0;0.0;0.0
2021-03-13 19:00:00;1738.2718821412664;1738.2718821412664;0.0;0.0;0.0
2021-03-13 20:00:00;1838.090202467797;1838.090202467797;0.0;0.0;0.0
2021-03-13 21:00:00;1634.7817352781158;1634.7817352781158;0.0;0.0;0.0
2021-03-13 22:00:00;1392.287427286601;1392.287427286601;0.0;0.0;0.0
2021-03-13 23:00:00;1039.5826938981013;1039.5826938981013;0.0;0.0;0.0
2021-03-14 00:00:00;983.5591906880044;983.5591906880044;0.0;0.0;0.0
2021-03-14 01:00:00;1082.5044821570675;1082.5044821570675;0.0;0.0;0.0
2021-03-14 02:00:00;1003.022458202205;1003.022458202205;0.0;0.0;0.0
2021-03-14 03:00:00;1101.7130927741273;1101.7130927741273;0.0;0.0;0.0
2021-03-14 04:00:00;1514.4048156147296;1514.4048156147296;0.0;0.0;0.0
2021-03-14 05:00:00;2223.577708482916;2223.577708482916;0.0;0.0;0.0
2021-03-14 06:00:00;2285.0198089795813;2285.0198089795813;0.0;0.0;0.0
2021-03-14 07:00:00;2206.101844398632;2206.101844398632;0.0;0.0;0.0
2021-03-14 08:00:00;2139.2914386096904;2139.2914386096904;0.0;0.0;0.0
2021-03-14 09:00:00;1983.03976857973;1983.03976857973;0.0;0.0;0.0
2021-03-14 10:00:00;1916.67405243312;1916.67405243312;0.0;0.0;0.0
2021-03-14 11:00:00;1854.2775383103256;1854.2775383103256;0.0;0.0;0.0
2021-03-14 12:00:00;1825.5776180918888;1825.5776180918888;0.0;0.0;0.0
2021-03-14 13:00:00;1806.095814802684;1806.095814802684;0.0;0.0;0.0
2021-03-14 14:00:00;1809.0796737951696;1809.0796737951696;0.0;0.0;0.0
2021-03-14 15:00:00;1632.3740999554575;1632.3740999554575;0.0;0.0;0.0
2021-03-14 16:00:00;1628.9682504915525;1628.9682504915525;0.0;0.0;0.0
2021-03-14 17:00:00;2056.7918128888027;2056.7918128888027;0.0;0.0;0.0
2021-03-14 18:00:00;2157.825354286223;2157.825354286223;0.0;0.0;0.0
2021-03-14 19:00:00;2243.8788545894445;2243.8788545894445;0.0;0.0;0.0
2021-03-14 20:00:00;2246.4570379212046;2246.4570379212046;0.0;0.0;0.0
2021-03-14 21:00:00;2111.2527358154807;2111.2527358154807;0.0;0.0;0.0
2021-03-14 22:00:00;1753.6582895678011;1753.6582895678011;0.0;0.0;0.0
2021-03-14 23:00:00;1301.7770875294398;1301.7770875294398;0.0;0.0;0.0
2021-03-15 00:00:00;1018.1705856843964;1018.1705856843964;0.0;0.0;0.0
2021-03-15 01:00:00;1140.3215555898637;1140.3215555898637;0.0;0.0;0.0
2021-03-15 02:00:00;1023.9819273717992;1023.9819273717992;0.0;0.0;0.0
2021-03-15 03:00:00;1270.8416144064015;1270.8416144064015;0.0;0.0;0.0
2021-03-15 04:00:00;1623.329377561693;1623.329377561693;0.0;0.0;0.0
2021-03-15 05:00:00;2381.951602372989;2381.951602372989;0.0;0.0;0.0
2021-03-15 06:00:00;2473.072207243214;2473.072207243214;0.0;0.0;0.0
2021-03-15 07:00:00;2368.046298930062;2368.046298930062;0.0;0.0;0.0
2021-03-15 08:00:00;2280.101844833053;2280.101844833053;0.0;0.0;0.0
2021-03-15 09:00:00;2122.33737639843;2122.33737639843;0.0;0.0;0.0
2021-03-15 10:00:00;2042.69217672642;2042.69217672642;0.0;0.0;0.0
2021-03-15 11:00:00;1972.216153309679;1972.216153309679;0.0;0.0;0.0
2021-03-15 12:00:00;1932.4012849105488;1932.4012849105488;0.0;0.0;0.0
2021-03-15 13:00:00;1901.0910123431613;1901.0910123431613;0.0;0.0;0.0
2021-03-15 14:00:00;1904.6757610205564;1904.6757610205564;0.0;0.0;0.0
2021-03-15 15:00:00;1967.8964704811776;1967.8964704811776;0.0;0.0;0.0
2021-03-15 16:00:00;2074.397901960875;2074.397901960875;0.0;0.0;0.0
2021-03-15 17:00:00;2180.0800827600347;2180.0800827600347;0.0;0.0;0.0
2021-03-15 18:00:00;2288.4537318382318;2288.4537318382318;0.0;0.0;0.0
2021-03-15 19:00:00;2378.581759708756;2378.581759708756;0.0;0.0;0.0
2021-03-15 20:00:00;2383.338480318945;2383.338480318945;0.0;0.0;0.0
2021-03-15 21:00:00;2192.743352844921;2192.743352844921;0.0;0.0;0.0
2021-03-15 22:00:00;1841.9752372880291;1841.9752372880291;0.0;0.0;0.0
2021-03-15 23:00:00;1373.829340014615;1373.829340014615;0.0;0.0;0.0
2021-03-16 00:00:00;960.4631145429138;960.4631145429138;0.0;0.0;0.0
2021-03-16 01:00:00;1074.7642548355368;1074.7642548355368;0.0;0.0;0.0
2021-03-16 02:00:00;1113.8409332645176;1113.8409332645176;0.0;0.0;0.0
2021-03-16 03:00:00;1189.3137166659492;1189.3137166659492;0.0;0.0;0.0
2021-03-16 04:00:00;1468.5189555770503;1468.5189555770503;0.0;0.0;0.0
2021-03-16 05:00:00;2175.5300273335765;2175.5300273335765;0.0;0.0;0.0
2021-03-16 06:00:00;2169.338646833702;2169.338646833702;0.0;0.0;0.0
2021-03-16 07:00:00;2113.0020420806927;2113.0020420806927;0.0;0.0;0.0
2021-03-16 08:00:00;2155.832653150784;2155.832653150784;0.0;0.0;0.0
2021-03-16 09:00:00;1997.2204917623556;1997.2204917623556;0.0;0.0;0.0
2021-03-16 10:00:00;1925.50318187673;1925.50318187673;0.0;0.0;0.0
2021-03-16 11:00:00;1915.66655383786;1915.66655383786;0.0;0.0;0.0
2021-03-16 12:00:00;1860.968661945615;1860.968661945615;0.0;0.0;0.0
2021-03-16 13:00:00;1787.1442098260109;1787.1442098260109;0.0;0.0;0.0
2021-03-16 14:00:00;1703.702926522901;1703.702926522901;0.0;0.0;0.0
2021-03-16 15:00:00;1701.9715565054237;1701.9715565054237;0.0;0.0;0.0
2021-03-16 16:00:00;1712.4703460350245;1712.4703460350245;0.0;0.0;0.0
2021-03-16 17:00:00;1733.9525401915985;1733.9525401915985;0.0;0.0;0.0
2021-03-16 18:00:00;2150.9512400727594;2150.9512400727594;0.0;0.0;0.0
2021-03-16 19:00:00;2223.2248499838315;2223.2248499838315;0.0;0.0;0.0
2021-03-16 20:00:00;2219.3397264025984;2219.3397264025984;0.0;0.0;0.0
2021-03-16 21:00:00;2047.166287408368;2047.166287408368;0.0;0.0;0.0
2021-03-16 22:00:00;1724.7898350491212;1724.7898350491212;0.0;0.0;0.0
2021-03-16 23:00:00;1288.516359291399;1288.516359291399;0.0;0.0;0.0
2021-03-17 00:00:00;909.7972434280796;909.7972434280796;0.0;0.0;0.0
2021-03-17 01:00:00;1006.290507743612;1006.290507743612;0.0;0.0;0.0
2021-03-17 02:00:00;924.4386220351324;924.4386220351324;0.0;0.0;0.0
2021-03-17 03:00:00;1023.6133582250652;1023.6133582250652;0.0;0.0;0.0
2021-03-17 04:00:00;1413.4696188006162;1413.4696188006162;0.0;0.0;0.0
2021-03-17 05:00:00;2070.587200967362;2070.587200967362;0.0;0.0;0.0
2021-03-17 06:00:00;2131.399218918575;2131.399218918575;0.0;0.0;0.0
2021-03-17 07:00:00;2050.353536461986;2050.353536461986;0.0;0.0;0.0
2021-03-17 08:00:00;1996.5025192117416;1996.5025192117416;0.0;0.0;0.0
2021-03-17 09:00:00;1860.2535530227383;1860.2535530227383;0.0;0.0;0.0
2021-03-17 10:00:00;1790.744741279923;1790.744741279923;0.0;0.0;0.0
2021-03-17 11:00:00;1734.3992292877313;1734.3992292877313;0.0;0.0;0.0
2021-03-17 12:00:00;1735.0800712161486;1735.0800712161486;0.0;0.0;0.0
2021-03-17 13:00:00;1682.311923815582;1682.311923815582;0.0;0.0;0.0
2021-03-17 14:00:00;1551.9235713478045;1551.9235713478045;0.0;0.0;0.0
2021-03-17 15:00:00;1553.2180535709292;1553.2180535709292;0.0;0.0;0.0
2021-03-17 16:00:00;1574.474263403713;1574.474263403713;0.0;0.0;0.0
2021-03-17 17:00:00;1616.260211743648;1616.260211743648;0.0;0.0;0.0
2021-03-17 18:00:00;1998.7918814794264;1998.7918814794264;0.0;0.0;0.0
2021-03-17 19:00:00;2053.615971300968;2053.615971300968;0.0;0.0;0.0
2021-03-17 20:00:00;2052.6511188707814;2052.6511188707814;0.0;0.0;0.0
2021-03-17 21:00:00;1881.5367450431704;1881.5367450431704;0.0;0.0;0.0
2021-03-17 22:00:00;1594.821678004589;1594.821678004589;0.0;0.0;0.0
2021-03-17 23:00:00;1185.6054303451897;1185.6054303451897;0.0;0.0;0.0
2021-03-18 00:00:00;1121.168596579243;1121.168596579243;0.0;0.0;0.0
2021-03-18 01:00:00;1233.2453499689966;1233.2453499689966;0.0;0.0;0.0
2021-03-18 02:00:00;1154.0627327595712;1154.0627327595712;0.0;0.0;0.0
2021-03-18 03:00:00;1254.858319809806;1254.858319809806;0.0;0.0;0.0
2021-03-18 04:00:00;1732.0876861551126;1732.0876861551126;0.0;0.0;0.0
2021-03-18 05:00:00;2551.826705794944;2551.826705794944;0.0;0.0;0.0
2021-03-18 06:00:00;2662.2990903205423;2662.2990903205423;0.0;0.0;0.0
2021-03-18 07:00:00;2570.774100931588;2570.774100931588;0.0;0.0;0.0
2021-03-18 08:00:00;2468.5049230459167;2468.5049230459167;0.0;0.0;0.0
2021-03-18 09:00:00;2267.1229880974483;2267.1229880974483;0.0;0.0;0.0
2021-03-18 10:00:00;2171.140619268426;2171.140619268426;0.0;0.0;0.0
2021-03-18 11:00:00;2096.158286932105;2096.158286932105;0.0;0.0;0.0
2021-03-18 12:00:00;2038.3844030450275;2038.3844030450275;0.0;0.0;0.0
2021-03-18 13:00:00;2001.4170405211603;2001.4170405211603;0.0;0.0;0.0
2021-03-18 14:00:00;2005.3828868304288;2005.3828868304288;0.0;0.0;0.0
2021-03-18 15:00:00;2086.1377770420745;2086.1377770420745;0.0;0.0;0.0
2021-03-18 16:00:00;2208.3797256767616;2208.3797256767616;0.0;0.0;0.0
2021-03-18 17:00:00;2336.73722591849;2336.73722591849;0.0;0.0;0.0
2021-03-18 18:00:00;2480.299042980056;2480.299042980056;0.0;0.0;0.0
2021-03-18 19:00:00;2622.212986709816;2622.212986709816;0.0;0.0;0.0
2021-03-18 20:00:00;2641.223096378047;2641.223096378047;0.0;0.0;0.0
2021-03-18 21:00:00;2178.888399740246;2178.888399740246;0.0;0.0;0.0
2021-03-18 22:00:00;1877.1799295062683;1877.1799295062683;0.0;0.0;0.0
2021-03-18 23:00:00;1390.167049310932;1390.167049310932;0.0;0.0;0.0
2021-03-19 00:00:00;1325.0880751033692;1325.0880751033692;0.0;0.0;0.0
2021-03-19 01:00:00;1416.6632618821857;1416.6632618821857;0.0;0.0;0.0
2021-03-19 02:00:00;1432.1199192574984;1432.1199192574984;0.0;0.0;0.0
2021-03-19 03:00:00;1535.715006556707;1535.715006556707;0.0;0.0;0.0
2021-03-19 04:00:00;1912.3780168774852;1912.3780168774852;0.0;0.0;0.0
2021-03-19 05:00:00;2876.97334517652;2876.97334517652;0.0;0.0;0.0
2021-03-19 06:00:00;2876.8968369300987;2876.8968369300987;0.0;0.0;0.0
2021-03-19 07:00:00;2835.4749787234946;2835.4749787234946;0.0;0.0;0.0
2021-03-19 08:00:00;2769.904324488302;2769.904324488302;0.0;0.0;0.0
2021-03-19 09:00:00;2712.736521847308;2712.736521847308;0.0;0.0;0.0
2021-03-19 10:00:00;2643.5459062435207;2643.5459062435207;0.0;0.0;0.0
2021-03-19 11:00:00;2424.877476247583;2424.877476247583;0.0;0.0;0.0
2021-03-19 12:00:00;2360.9473210378947;2360.9473210378947;0.0;0.0;0.0
2021-03-19 13:00:00;2297.301743099993;2297.301743099993;0.0;0.0;0.0
2021-03-19 14:00:00;2286.553937517289;2286.553937517289;0.0;0.0;0.0
2021-03-19 15:00:00;2394.178017133322;2394.178017133322;0.0;0.0;0.0
2021-03-19 16:00:00;2672.2843036816043;2672.2843036816043;0.0;0.0;0.0
2021-03-19 17:00:00;2766.2380636487705;2766.2380636487705;0.0;0.0;0.0
2021-03-19 18:00:00;2837.5964962650783;2837.5964962650783;0.0;0.0;0.0
2021-03-19 19:00:00;2844.5889476104458;2844.5889476104458;0.0;0.0;0.0
2021-03-19 20:00:00;2799.338083713032;2799.338083713032;0.0;0.0;0.0
2021-03-19 21:00:00;2562.855211330703;2562.855211330703;0.0;0.0;0.0
2021-03-19 22:00:00;2184.131032745948;2184.131032745948;0.0;0.0;0.0
2021-03-19 23:00:00;1613.9307169189497;1613.9307169189497;0.0;0.0;0.0
2021-03-20 00:00:00;1344.0604239591105;1344.0604239591105;0.0;0.0;0.0
2021-03-20 01:00:00;1456.9361702608248;1456.9361702608248;0.0;0.0;0.0
2021-03-20 02:00:00;1476.93766213222;1476.93766213222;0.0;0.0;0.0
2021-03-20 03:00:00;1580.3739357014529;1580.3739357014529;0.0;0.0;0.0
2021-03-20 04:00:00;1985.028970119022;1985.028970119022;0.0;0.0;0.0
2021-03-20 05:00:00;3011.0425400222302;3011.0425400222302;0.0;0.0;0.0
2021-03-20 06:00:00;3014.4211283644618;3014.4211283644618;0.0;0.0;0.0
2021-03-20 07:00:00;2972.5107639948787;2972.5107639948787;0.0;0.0;0.0
2021-03-20 08:00:00;2900.838548665387;2900.838548665387;0.0;0.0;0.0
2021-03-20 09:00:00;2835.13970977639;2835.13970977639;0.0;0.0;0.0
2021-03-20 10:00:00;2766.443250098896;2766.443250098896;0.0;0.0;0.0
2021-03-20 11:00:00;2670.626892829253;2670.626892829253;0.0;0.0;0.0
2021-03-20 12:00:00;2645.1140939399024;2645.1140939399024;0.0;0.0;0.0
2021-03-20 13:00:00;2650.388505411923;2650.388505411923;0.0;0.0;0.0
2021-03-20 14:00:00;2387.721041830558;2387.721041830558;0.0;0.0;0.0
2021-03-20 15:00:00;2682.818482601634;2682.818482601634;0.0;0.0;0.0
2021-03-20 16:00:00;2798.542323834321;2798.542323834321;0.0;0.0;0.0
2021-03-20 17:00:00;2902.0193806842417;2902.0193806842417;0.0;0.0;0.0
2021-03-20 18:00:00;2997.054303814516;2997.054303814516;0.0;0.0;0.0
2021-03-20 19:00:00;3004.1037703811508;3004.1037703811508;0.0;0.0;0.0
2021-03-20 20:00:00;2962.69978313381;2962.69978313381;0.0;0.0;0.0
2021-03-20 21:00:00;2708.1060103579234;2708.1060103579234;0.0;0.0;0.0
2021-03-20 22:00:00;2292.7593312617005;2292.7593312617005;0.0;0.0;0.0
2021-03-20 23:00:00;1693.153655911275;1693.153655911275;0.0;0.0;0.0
2021-03-21 00:00:00;1285.8568539984567;1285.8568539984567;0.0;0.0;0.0
2021-03-21 01:00:00;1403.7934048272273;1403.7934048272273;0.0;0.0;0.0
2021-03-21 02:00:00;1442.8934445023092;1442.8934445023092;0.0;0.0;0.0
2021-03-21 03:00:00;1552.12575281968;1552.12575281968;0.0;0.0;0.0
2021-03-21 04:00:00;1943.7595954792544;1943.7595954792544;0.0;0.0;0.0
2021-03-21 05:00:00;2939.7071545676995;2939.7071545676995;0.0;0.0;0.0
2021-03-21 06:00:00;2940.7390624381737;2940.7390624381737;0.0;0.0;0.0
2021-03-21 07:00:00;2912.7760748299825;2912.7760748299825;0.0;0.0;0.0
2021-03-21 08:00:00;2828.337693512564;2828.337693512564;0.0;0.0;0.0
2021-03-21 09:00:00;2767.0724358225634;2767.0724358225634;0.0;0.0;0.0
2021-03-21 10:00:00;2697.318475170453;2697.318475170453;0.0;0.0;0.0
2021-03-21 11:00:00;2602.2189671582737;2602.2189671582737;0.0;0.0;0.0
2021-03-21 12:00:00;2582.459257778489;2582.459257778489;0.0;0.0;0.0
2021-03-21 13:00:00;2343.480063849236;2343.480063849236;0.0;0.0;0.0
2021-03-21 14:00:00;2329.440432959507;2329.440432959507;0.0;0.0;0.0
2021-03-21 15:00:00;2447.2504993885145;2447.2504993885145;0.0;0.0;0.0
2021-03-21 16:00:00;2731.70289976257;2731.70289976257;0.0;0.0;0.0
2021-03-21 17:00:00;2827.8005032962114;2827.8005032962114;0.0;0.0;0.0
2021-03-21 18:00:00;2905.390256778961;2905.390256778961;0.0;0.0;0.0
2021-03-21 19:00:00;2899.0492165917003;2899.0492165917003;0.0;0.0;0.0
2021-03-21 20:00:00;2839.4086288196554;2839.4086288196554;0.0;0.0;0.0
2021-03-21 21:00:00;2593.529105180357;2593.529105180357;0.0;0.0;0.0
2021-03-21 22:00:00;2229.1814612520216;2229.1814612520216;0.0;0.0;0.0
2021-03-21 23:00:00;1647.7629385794971;1647.7629385794971;0.0;0.0;0.0
2021-03-22 00:00:00;1217.0794047356944;1217.0794047356944;0.0;0.0;0.0
2021-03-22 01:00:00;1301.7186341609013;1301.7186341609013;0.0;0.0;0.0
2021-03-22 02:00:00;1317.2931177533696;1317.2931177533696;0.0;0.0;0.0
2021-03-22 03:00:00;1417.075834202619;1417.075834202619;0.0;0.0;0.0
2021-03-22 04:00:00;1746.665611354305;1746.665611354305;0.0;0.0;0.0
2021-03-22 05:00:00;2604.061020635774;2604.061020635774;0.0;0.0;0.0
2021-03-22 06:00:00;2598.1464645554006;2598.1464645554006;0.0;0.0;0.0
2021-03-22 07:00:00;2544.7501966801365;2544.7501966801365;0.0;0.0;0.0
2021-03-22 08:00:00;2501.1280250175687;2501.1280250175687;0.0;0.0;0.0
2021-03-22 09:00:00;2373.305087879539;2373.305087879539;0.0;0.0;0.0
2021-03-22 10:00:00;2277.3497337043923;2277.3497337043923;0.0;0.0;0.0
2021-03-22 11:00:00;2201.153700089063;2201.153700089063;0.0;0.0;0.0
2021-03-22 12:00:00;2147.690729546264;2147.690729546264;0.0;0.0;0.0
2021-03-22 13:00:00;2097.537362572837;2097.537362572837;0.0;0.0;0.0
2021-03-22 14:00:00;2101.4876746224786;2101.4876746224786;0.0;0.0;0.0
2021-03-22 15:00:00;2195.899490530701;2195.899490530701;0.0;0.0;0.0
2021-03-22 16:00:00;2328.74672449744;2328.74672449744;0.0;0.0;0.0
2021-03-22 17:00:00;2455.902714540583;2455.902714540583;0.0;0.0;0.0
2021-03-22 18:00:00;2601.298934098874;2601.298934098874;0.0;0.0;0.0
