;waerme_ges_W_1;waerme_ges_W_2;waerme_ges_W_3;waerme_ges_W_4;waerme_ges_W_5;waerme_ges_W_6;waerme_ges_W_7;waerme_ges_W_8;waerme_ges_W_9
2021-12-02T17:00:00;19580.539685699252;12076.27077791351;247571.53550141663;94276.67256077417;12076.27077791351;24152.54155582702;235691.68140193544;24152.54155582702;168227.5333975519
2021-12-02T18:00:00;12822.748634674035;12370.389850630207;230795.66643413657;61739.16009287498;12370.389850630207;24740.779701260413;154347.90023218744;24740.779701260413;178059.3130584374
2021-12-02T19:00:00;12443.762806365574;12368.40255959834;227301.21186934362;59914.41351213054;12368.40255959834;24736.80511919668;149786.03378032637;24736.80511919668;179848.31139673188
2021-12-02T20:00:00;23724.51285210956;12131.418104047889;224565.33996808223;114229.13595460157;12131.418104047889;24262.836208095778;285572.83988650393;24262.836208095778;182046.0033209298
2021-12-02T21:00:00;23376.31962235117;11096.039476443835;199171.47441182882;112552.65003354265;11096.039476443835;22192.07895288767;281381.6250838566;22192.07895288767;171820.9524736089
2021-12-02T22:00:00;23250.78056672399;9438.6387558646;182408.0411259182;111948.20272867107;9438.6387558646;18877.2775117292;279870.5068216776;18877.2775117292;143829.29743908774
2021-12-02T23:00:00;20384.70024014127;6917.263259180063;191237.44589817082;98148.55671179129;6917.263259180063;13834.526518360126;245371.3917794782;13834.526518360126;130805.0810883146
2021-12-03T00:00:00;26595.786227859666;5342.982239931949;182862.44974145538;128053.78554154655;5342.982239931949;10685.964479863898;320134.46385386627;10685.964479863898;104689.53914074451
2021-12-03T01:00:00;28223.700997376905;5780.152611751354;181883.50488336748;135891.893691074;5780.152611751354;11560.305223502708;339729.73422768497;11560.305223502708;122252.05901331748
2021-12-03T02:00:00;29695.335949020482;5890.395575079726;179736.50081960668;142977.5434582468;5890.395575079726;11780.791150159452;357443.85864561703;11780.791150159452;115687.9942768907
2021-12-03T03:00:00;24954.84814018629;6372.708539641352;196678.92148855887;120152.97252682288;6372.708539641352;12745.417079282704;300382.4313170571;12745.417079282704;132564.93405477024
2021-12-03T04:00:00;23172.82410582141;7951.748915245574;232187.9213410182;111572.8568058068;7951.748915245574;15903.497830491147;278932.142014517;15903.497830491147;154868.1673480959
2021-12-03T05:00:00;23374.685537241552;11991.773373080987;233967.82108299612;112544.7822163482;11991.773373080987;23983.546746161974;281361.9555408705;23983.546746161974;165633.23351583583
2021-12-03T06:00:00;22802.744814884496;11968.489298929739;319836.8592600428;109790.99355314755;11968.489298929739;23936.978597859477;274477.48388286884;23936.978597859477;190445.39821952907
2021-12-03T07:00:00;25612.52570707125;11699.059298036695;333397.470419237;123319.56821923194;11699.059298036695;23398.11859607339;308298.92054807977;23398.11859607339;204069.479250246
2021-12-03T08:00:00;27652.845551532857;11511.836334453164;316822.15407206776;133143.33043330637;11511.836334453164;23023.67266890633;332858.3260832659;23023.67266890633;180759.75603066824
2021-12-03T09:00:00;28525.407867994094;11255.236333602645;298444.6892361458;137344.55640145307;11255.236333602645;22510.47266720529;343361.3910036326;22510.47266720529;165633.23351583583
2021-12-03T10:00:00;27213.3085637632;10966.32374005243;281313.15421960846;131027.04123293393;10966.32374005243;21932.64748010486;327567.6030823348;21932.64748010486;151330.86579568815
2021-12-03T11:00:00;22291.579577256078;10568.118553547363;269877.2983774003;107329.82759419594;10568.118553547363;21136.237107094727;268324.5689854898;21136.237107094727;158121.0260952585
2021-12-03T12:00:00;20899.169811062333;10475.93262731588;250253.903722094;100625.63242363346;10475.93262731588;20951.86525463176;251564.0810590836;20951.86525463176;146787.07431702828
2021-12-03T13:00:00;20620.25374721838;10489.237812545167;245470.4231655283;99282.70322734775;10489.237812545167;20978.475625090334;248206.75806836938;20978.475625090334;138297.55059124966
2021-12-03T14:00:00;20030.94860065314;10556.714109065117;229673.81295547436;96445.30807721884;10556.714109065117;21113.428218130233;241113.270193047;21113.428218130233;144263.5560961353
2021-12-03T15:00:00;21214.985276348678;10654.602257537723;227693.67449252398;102146.2254046418;10654.602257537723;21309.204515075446;255365.56351160444;21309.204515075446;145022.0702434557
2021-12-03T16:00:00;26288.65297467741;11115.056703508379;211663.45244133542;126574.99580400236;11115.056703508379;22230.113407016757;316437.4895100058;22230.113407016757;150324.37586943601
2021-12-03T17:00:00;18194.660740637693;11516.113001134006;215312.2469123901;87603.92208455184;11516.113001134006;23032.226002268013;219009.8052113796;23032.226002268013;156224.74072695745
2021-12-03T18:00:00;12956.03101233121;11763.684483436082;207870.04111624497;62380.890059372505;11763.684483436082;23527.368966872164;155952.22514843123;23527.368966872164;161490.57932662428
2021-12-03T19:00:00;12780.216217223347;11765.585224183125;208137.0260775417;61534.37437922353;11765.585224183125;23531.17044836625;153835.93594805882;23531.17044836625;166493.855336834
2021-12-03T20:00:00;21925.841392371203;11521.815223375126;201862.87948706956;105568.86596326876;11521.815223375126;23043.630446750252;263922.16490817186;23043.630446750252;169717.54046294582
2021-12-03T21:00:00;20939.32504204376;10521.550405244861;187846.1690189935;100818.97242465513;10521.550405244861;21043.100810489723;252047.4310616378;21043.100810489723;161986.53088448758
2021-12-03T22:00:00;20792.812712787207;9017.114103961992;170447.6490411595;100113.54269119768;9017.114103961992;18034.228207923985;250283.85672799416;18034.228207923985;147596.64230118756
2021-12-03T23:00:00;18751.407591812585;6610.7763182082235;173428.98110897245;90284.55507169027;6610.7763182082235;13221.552636416447;225711.3876792256;13221.552636416447;117555.10602414102
2021-12-04T00:00:00;22926.30112799517;5573.097780655159;186681.3302796436;110385.89431997672;5573.097780655159;11146.195561310318;275964.7357999418;11146.195561310318;110569.1361136771
2021-12-04T01:00:00;12457.842718953525;5976.889579046048;193836.43446951482;59982.2056838503;5976.889579046048;11953.779158092097;149955.51420962572;11953.779158092097;114493.1780408399
2021-12-04T02:00:00;18289.87124825826;6057.8406794394505;186073.24777058937;88062.34304716939;6057.8406794394505;12115.681358878901;220155.85761792347;12115.681358878901;113886.06212003359
2021-12-04T03:00:00;17382.10190321603;6511.263212000102;207842.60159473025;83691.60175622531;6511.263212000102;13022.526424000203;209229.00439056323;13022.526424000203;138355.7952696052
2021-12-04T04:00:00;14868.720654296032;8103.783371525029;239250.06318738035;71590.13648364755;8103.783371525029;16207.566743050058;178975.3412091189;16207.566743050058;160012.0643959281
2021-12-04T05:00:00;19954.52506075666;12173.503573445609;236169.1118081723;96077.34288512464;12173.503573445609;24347.007146891217;240193.35721281156;24347.007146891217;153489.27017360658
2021-12-04T06:00:00;23490.47936592566;12136.88283755336;250611.0713982099;113102.30805816059;12136.88283755336;24273.76567510672;282755.7701454015;24273.76567510672;172361.69068745166
2021-12-04T07:00:00;25191.21434480334;11868.973243394252;245797.08486819736;121291.03203053458;11868.973243394252;23737.946486788504;303227.58007633645;23737.946486788504;191774.59244786832
2021-12-04T08:00:00;27973.56428855066;11674.305121019643;237527.1627450601;134687.53175968837;11674.305121019643;23348.610242039285;336718.82939922094;23348.610242039285;189124.01318386022
2021-12-04T09:00:00;21840.586030582428;11420.851080502214;223774.36333195065;105158.37718428575;11420.851080502214;22841.70216100443;262895.94296071434;22841.70216100443;168822.64910031244
2021-12-04T10:00:00;22468.726336185267;11121.13926833141;209889.8127085461;108182.75643348462;11121.13926833141;22242.27853666282;270456.8910837116;22242.27853666282;159997.25669054256
2021-12-04T11:00:00;28737.828994584408;10701.92821272273;205177.17326337588;138367.32478873976;10701.92821272273;21403.85642544546;345918.3119718493;21403.85642544546;155110.71391332097
2021-12-04T12:00:00;17781.454812913922;10599.775633654866;200069.28018732058;85614.41206217812;10599.775633654866;21199.551267309733;214036.03015544527;21199.551267309733;145937.34042699146
2021-12-04T13:00:00;10675.105089213863;10645.069701732127;201315.84933088167;51398.65413325193;10645.069701732127;21290.139403464254;128496.63533312977;21290.139403464254;142568.58745178563
2021-12-04T14:00:00;8569.277015077958;10719.274877092743;197890.3178632096;41259.48192444942;10719.274877092743;21438.549754185486;103148.70481112353;21438.549754185486;148995.13158910128
2021-12-04T15:00:00;10162.588521326423;10830.100788345615;208734.455941343;48930.98176934944;10830.100788345615;21660.20157669123;122327.4544233736;21660.20157669123;148180.7077928977
2021-12-04T16:00:00;12149.512751712444;11304.724799580728;219426.57339221297;58497.653989726576;11304.724799580728;22609.449599161457;146244.13497431643;22609.449599161457;156191.67640646393
2021-12-04T17:00:00;11214.682531885757;11729.718076646079;230138.96026005133;53996.61959796845;11729.718076646079;23459.436153292158;134991.54899492112;23459.436153292158;180387.46700640352
2021-12-04T18:00:00;15181.970780588832;11991.363597560461;224402.71525797332;73098.37783246474;11991.363597560461;23982.727195120922;182745.9445811619;23982.727195120922;173768.4226990761
2021-12-04T19:00:00;9840.318103438805;12010.155817294644;210295.20104791556;47379.30938692758;12010.155817294644;24020.31163458929;118448.27346731893;24020.31163458929;172509.76774130692
2021-12-04T20:00:00;9490.986810766726;11802.477696642527;196289.03392270018;45697.34390369164;11802.477696642527;23604.955393285054;114243.35975922908;23604.955393285054;177485.15675084156
2021-12-04T21:00:00;18684.30399890443;10800.225977486141;188373.82659651115;89961.46369842872;10800.225977486141;21600.451954972283;224903.6592460718;21600.451954972283;169711.11142344365
2021-12-04T22:00:00;17418.183069595303;9157.111380215343;169158.41931039802;83865.32589064408;9157.111380215343;18314.222760430686;209663.31472661014;18314.222760430686;152400.9038277709
2021-12-04T23:00:00;12177.393653005518;6712.195407619433;182931.4881404759;58631.89536632288;6712.195407619433;13424.390815238867;146579.7384158072;13424.390815238867;108022.21078736772
2021-12-05T00:00:00;19409.645043757548;5814.845416836648;190388.12498407066;93453.8465069808;5814.845416836648;11629.690833673296;233634.61626745196;11629.690833673296;132687.3862646977
2021-12-05T01:00:00;14101.061893219789;6295.280256978407;190938.72562214857;67894.00170809528;6295.280256978407;12590.560513956814;169735.00427023822;12590.560513956814;125582.98614065288
2021-12-05T02:00:00;9761.08556025729;6383.97591977381;194745.05177233936;46997.819364201765;6383.97591977381;12767.95183954762;117494.54841050442;12767.95183954762;126553.86945478483
2021-12-05T03:00:00;18353.88567653713;6864.938710289354;228666.83890957417;88370.56066480844;6864.938710289354;13729.877420578709;220926.40166202106;13729.877420578709;166652.89141305932
2021-12-05T04:00:00;39304.69669313368;8682.671847221312;287174.14149489644;189244.83592990288;8682.671847221312;17365.343694442625;473112.0898247573;17365.343694442625;168625.47973383535
2021-12-05T05:00:00;15958.845356541811;13268.4487938931;282338.4315430818;76838.88505001614;13268.4487938931;26536.8975877862;192097.21262504032;26536.8975877862;164387.49701341812
2021-12-05T06:00:00;21624.8642803078;13283.759354732787;336644.41186828795;104119.7169051857;13283.759354732787;26567.518709465574;260299.29226296424;26567.518709465574;185315.4262291509
2021-12-05T07:00:00;18035.061792392207;13200.871146048989;344101.4596405169;86835.48270411062;13200.871146048989;26401.742292097977;217088.70676027655;26401.742292097977;209849.4934688023
2021-12-05T08:00:00;22127.922035221607;12756.336931324411;325740.1253185275;106541.8468362522;12756.336931324411;25512.673862648822;266354.61709063046;25512.673862648822;200341.0013288118
2021-12-05T09:00:00;25360.28874990897;12448.013913035637;314907.65624329913;122105.09398104323;12448.013913035637;24896.027826071273;305262.734952608;24896.027826071273;184598.82187824405
2021-12-05T10:00:00;28080.772135034935;12149.194001474938;292153.486395775;135203.71768720524;12149.194001474938;24298.388002949876;338009.29421801306;24298.388002949876;171630.5947537675
2021-12-05T11:00:00;25539.006636523096;11630.746734420862;284277.5033554432;122965.58750918525;11630.746734420862;23261.493468841723;307413.96877296316;23261.493468841723;169442.25458540657
2021-12-05T12:00:00;19789.144753604804;11528.324361907122;265724.6557680353;95281.06733217127;11528.324361907122;23056.648723814244;238202.66833042816;23056.648723814244;148206.10844455258
2021-12-05T13:00:00;27326.185502664226;11699.908233386323;271482.0233096761;131570.52279060555;11699.908233386323;23399.816466772645;328926.3069765138;23399.816466772645;162869.52865719594
2021-12-05T14:00:00;30922.607171565538;11817.64116673974;262349.23446503596;148886.6271223526;11817.64116673974;23635.28233347948;372216.56780588144;23635.28233347948;147104.23293724406
2021-12-05T15:00:00;19455.9793106575;11951.740561680408;254281.73815928563;93676.93742168427;11951.740561680408;23903.481123360816;234192.34355421067;23903.481123360816;141718.14217075024
2021-12-05T16:00:00;12126.339565816923;12474.939382098528;235908.43425820753;58386.079390970386;12474.939382098528;24949.878764197056;145965.19847742593;24949.878764197056;150063.11541840807
2021-12-05T17:00:00;29735.567381461922;12942.175462895733;237189.1792206931;143171.25035518702;12942.175462895733;25884.350925791467;357928.12588796753;25884.350925791467;158331.0344347856
2021-12-05T18:00:00;29984.889865256922;13262.113389407717;218684.20994963983;144371.69194382962;13262.113389407717;26524.226778815435;360929.22985957406;26524.226778815435;167670.00726595943
2021-12-05T19:00:00;20206.153155704404;13246.274878194254;216601.50318821473;97288.8855645027;13246.274878194254;26492.549756388507;243222.21391125672;26492.549756388507;173264.14445691011
2021-12-05T20:00:00;21402.018520455636;13021.895969336838;214435.00937316898;103046.75583923084;13021.895969336838;26043.791938673676;257616.88959807713;26043.791938673676;171907.98998637657
2021-12-05T21:00:00;21150.48964299873;11875.715707855778;189789.64602963813;101835.69087369762;11875.715707855778;23751.431415711555;254589.227184244;23751.431415711555;160195.7468317691
2021-12-05T22:00:00;21785.931017626695;10035.280704851191;174492.52395434314;104895.22341820259;10035.280704851191;20070.561409702383;262238.0585455065;20070.561409702383;141055.47578173954
2021-12-05T23:00:00;37722.71243754949;7353.2928060378445;183230.31668905786;181627.87469931235;7353.2928060378445;14706.585612075689;454069.68674828083;14706.585612075689;116814.21462095337
2021-12-06T00:00:00;27260.785495627562;5259.605773843021;184634.12341981722;131255.63386783638;5259.605773843021;10519.211547686042;328139.084669591;10519.211547686042;118139.99833047652
2021-12-06T01:00:00;24346.422707260255;5679.903577515665;185659.54850464492;117223.51673866049;5679.903577515665;11359.80715503133;293058.7918466512;11359.80715503133;118675.23766717491
2021-12-06T02:00:00;26380.58555716704;5781.565756231557;188839.51843062745;127017.63416413758;5781.565756231557;11563.131512463115;317544.0854103439;11563.131512463115;116217.36229207294
2021-12-06T03:00:00;24444.607739765695;6271.991636888779;221422.68854178145;117696.25948776075;6271.991636888779;12543.983273777558;294240.6487194018;12543.983273777558;137669.19149711798
2021-12-06T04:00:00;22674.96691860885;7864.699103437751;269836.57850184833;109175.76664515372;7864.699103437751;15729.398206875501;272939.41661288426;15729.398206875501;156980.06335536938
2021-12-06T05:00:00;24453.848684001496;11870.000681549975;268223.5502785239;117740.75292297016;11870.000681549975;23740.00136309995;294351.8823074253;23740.00136309995;162121.17803681482
2021-12-06T06:00:00;23183.21885157818;11851.64501039294;318285.033352415;111622.90558167269;11851.64501039294;23703.29002078588;279057.26395418175;23703.29002078588;171790.6992116431
2021-12-06T07:00:00;19475.28997696105;11632.788931212892;325969.9606735394;93769.9147038865;11632.788931212892;23265.577862425784;234424.78675971625;23265.577862425784;186685.84654213244
2021-12-06T08:00:00;24511.60458547529;11394.63586440622;311890.5286099502;118018.83689302915;11394.63586440622;22789.27172881244;295047.09223257285;22789.27172881244;165360.78454841065
2021-12-06T09:00:00;26410.61862593341;11151.776215251592;298778.91348035575;127162.23782856828;11151.776215251592;22303.552430503183;317905.59457142063;22303.552430503183;156670.1879499124
2021-12-06T10:00:00;28970.360179251664;10865.616008495748;278235.84689330216;139486.91938158206;10865.616008495748;21731.232016991496;348717.29845395504;21731.232016991496;146148.5094100774
2021-12-06T11:00:00;23953.682577238502;10492.854686537476;268569.199183522;115332.54574225946;10492.854686537476;20985.70937307495;288331.3643556486;20985.70937307495;147099.26349500223
2021-12-06T12:00:00;27953.856313313005;9663.554876827282;254651.0699422652;134592.64150854407;9663.554876827282;19327.109753654564;336481.6037713601;19327.109753654564;128443.35556192134
2021-12-06T13:00:00;19736.346651622564;9399.515607106841;237529.9275146928;95026.85424855308;9399.515607106841;18799.031214213683;237567.13562138265;18799.031214213683;128936.33916151199
2021-12-06T14:00:00;21938.001615803332;10427.903850135657;247277.22663563918;105627.41518720122;10427.903850135657;20855.807700271314;264068.537968003;20855.807700271314;137591.72264575376
2021-12-06T15:00:00;22323.81103764823;10524.85944650359;243175.52629632837;107485.01610719516;10524.85944650359;21049.71889300718;268712.5402679878;21049.71889300718;141444.03734541222
2021-12-06T16:00:00;24118.86445545354;10979.515301316329;228566.0992450755;116127.86589662812;10979.515301316329;21959.030602632658;290319.6647415703;21959.030602632658;141852.50947078734
2021-12-06T17:00:00;25764.907647456475;11364.043079144494;230202.17072873312;124053.25904330892;11364.043079144494;22728.08615828899;310133.14760827227;22728.08615828899;154655.99781444194
2021-12-06T18:00:00;23992.956590240676;11621.022475343;216963.81766730596;115521.64284189953;11621.022475343;23242.044950686;288804.1071047488;23242.044950686;160705.61084370452
2021-12-06T19:00:00;23841.636128379356;11625.258399456161;212689.29287549618;114793.06284034504;11625.258399456161;23250.516798912322;286982.6571008626;23250.516798912322;164163.53866369041
2021-12-06T20:00:00;23183.21885157818;11385.222699710304;209578.4527305133;111622.90558167269;11385.222699710304;22770.44539942061;279057.26395418175;22770.44539942061;165079.07963435884
2021-12-06T21:00:00;24696.423470191407;10398.723039578312;187295.61998830258;118908.7055972179;10398.723039578312;20797.446079156623;297271.7639930447;20797.446079156623;155022.21420270932
2021-12-06T22:00:00;25153.850209863802;8927.445397606658;172110.1114287195;121111.13064008496;8927.445397606658;17854.890795213316;302777.8266002123;17854.890795213316;131570.2801078964
2021-12-06T23:00:00;21122.488286993455;6548.7386789487055;178631.35410301696;101700.86952996849;6548.7386789487055;13097.477357897411;254252.17382492116;13097.477357897411;120668.29993409148
2021-12-07T00:00:00;26671.54170402546;5299.681759667464;186540.55579204814;128418.53413049296;5299.681759667464;10599.363519334927;321046.33532623237;10599.363519334927;123519.80555407886
2021-12-07T01:00:00;28515.64880119368;5678.097958117643;187691.18838390638;137297.56830204363;5678.097958117643;11356.195916235287;343243.92075510905;11356.195916235287;123431.15497592995
2021-12-07T02:00:00;30725.455491996225;5733.747399066198;189163.9981014848;147937.37829479665;5733.747399066198;11467.494798132397;369843.44573699153;11467.494798132397;121835.44456925048
2021-12-07T03:00:00;25672.55744824389;6211.405100541303;221404.72332535105;123608.60993598908;6211.405100541303;12422.810201082606;309021.5248399727;12422.810201082606;143407.08525213983
2021-12-07T04:00:00;24023.564463533014;7732.489819801829;270375.6464348352;115669.01408367744;7732.489819801829;15464.979639603658;289172.5352091936;15464.979639603658;165599.27998207122
2021-12-07T05:00:00;24053.66778374071;11699.36746875138;267545.09025886405;115813.95599578861;11699.36746875138;23398.73493750276;289534.88998947147;23398.73493750276;169751.0820587095
2021-12-07T06:00:00;23012.31589211126;11677.107692371957;318149.9116487868;110800.03948053569;11677.107692371957;23354.215384743915;277000.0987013393;23354.215384743915;180182.30008755875
2021-12-07T07:00:00;26162.015136065438;11467.4947981324;325755.59308096935;125965.25806253728;11467.4947981324;22934.9895962648;314913.14515634323;22934.9895962648;195873.45241990706
2021-12-07T08:00:00;28029.53592672854;11230.984674101031;311200.0907939634;134957.02483239665;11230.984674101031;22461.969348202063;337392.5620809916;22461.969348202063;174671.18914597132
2021-12-07T09:00:00;29251.507739604214;10987.982115292343;298382.0437206633;140840.59282031658;10987.982115292343;21975.964230584686;352101.4820507914;21975.964230584686;164343.39679162906
2021-12-07T10:00:00;27929.191526036193;10703.242475772231;278107.8974521222;134473.8851253595;10703.242475772231;21406.484951544462;336184.7128133986;21406.484951544462;152996.12278857495
2021-12-07T11:00:00;22925.35074484456;10319.261333227196;269017.8999764426;110381.31840110343;10319.261333227196;20638.52266645439;275953.29600275855;20638.52266645439;153631.45193197505
2021-12-07T12:00:00;21650.97685605177;10240.424625216743;255440.43539251602;104245.44412173076;10240.424625216743;20480.849250433486;260613.6103043268;20480.849250433486;148157.2787312829
2021-12-07T13:00:00;21239.564813213154;10233.93219043941;256337.9288141654;102264.57132287814;10233.93219043941;20467.86438087882;255661.4283071954;20467.86438087882;140038.36328248316
2021-12-07T14:00:00;20708.854427329195;10277.52425251578;247086.84277562564;99709.29909454795;10277.52425251578;20555.04850503156;249273.24773636996;20555.04850503156;144234.4906481959
2021-12-07T15:00:00;21982.11337833651;10375.83826485823;242921.552793099;105839.80515495357;10375.83826485823;20751.67652971646;264599.5128873839;20751.67652971646;148253.31685761086
2021-12-07T16:00:00;26136.37156699962;10811.758885621914;228331.53152833733;125841.78902629447;10811.758885621914;21623.517771243827;314604.47256573616;21623.517771243827;148829.5456155785
2021-12-07T17:00:00;15975.943528006892;10992.619568704724;215317.87691442127;76921.20957929242;10992.619568704724;21985.239137409448;192303.02394823107;21985.239137409448;157406.48905148072
2021-12-07T18:00:00;13459.528946199958;11726.264698543184;207896.29669693598;64805.139370592384;11726.264698543184;23452.529397086368;162012.84842648095;23452.529397086368;169869.2828295747
2021-12-07T19:00:00;12902.060053464702;12394.985480608324;200348.14689434634;62121.02988705227;12394.985480608324;24789.970961216648;155302.57471763066;24789.970961216648;180174.91253937964
2021-12-07T20:00:00;15736.231904130736;12461.301064405356;193478.87032095302;75767.0425013702;12461.301064405356;24922.60212881071;189417.6062534255;24922.60212881071;178712.17799992347
2021-12-07T21:00:00;21181.58804836869;10208.889942012562;187967.34020595232;101985.42393658997;10208.889942012562;20417.779884025123;254963.5598414749;20417.779884025123;161949.83118160983
2021-12-07T22:00:00;12215.25837761487;9424.232824637924;146682.64281008078;58814.207003330856;9424.232824637924;18848.465649275848;147035.51750832715;18848.465649275848;140319.09011328788
2021-12-07T23:00:00;19304.03281763636;6448.84271525514;179682.78554457345;92945.34319602688;6448.84271525514;12897.68543051028;232363.3579900672;12897.68543051028;127701.15782343339
2021-12-08T00:00:00;22335.317553137236;4939.133877233096;168010.78737528983;107540.41784843853;4939.133877233096;9878.267754466193;268851.04462109634;9878.267754466193;109467.62678448204
2021-12-08T01:00:00;23976.024954740995;5245.203110192707;168760.2397112749;115440.12015245666;5245.203110192707;10490.406220385414;288600.30038114154;10490.406220385414;109086.86982175341
2021-12-08T02:00:00;25045.508890016943;5350.480738173265;170320.74320538092;120589.48724822974;5350.480738173265;10700.96147634653;301473.7181205743;10700.96147634653;108069.32966273723
2021-12-08T03:00:00;21675.77045840243;5786.873486415264;198409.8060992882;104364.82072564134;5786.873486415264;11573.746972830528;260912.0518141032;11573.746972830528;124310.58355567927
2021-12-08T04:00:00;19899.69749587056;7185.198109673175;235636.02761000016;95813.35831345087;7185.198109673175;14370.39621934635;239533.3957836271;14370.39621934635;141365.86957583428
2021-12-08T05:00:00;20435.399502947737;10736.620027759302;236416.27935705314;98392.6642734521;10736.620027759302;21473.240055518603;245981.66068363018;21473.240055518603;148639.64051899503
2021-12-08T06:00:00;20578.445379389494;10695.442891008839;280017.97895881644;99081.40367854202;10695.442891008839;21390.885782017678;247703.509196355;21390.885782017678;160410.28248748538
2021-12-08T07:00:00;22757.734906388057;10415.693065044374;287533.0352593793;109574.27917890545;10415.693065044374;20831.386130088747;273935.6979472636;20831.386130088747;173428.23174767295
2021-12-08T08:00:00;38199.009246584035;10664.878418369326;326473.7573195366;183921.15563170094;10664.878418369326;21329.756836738652;459802.88907925214;21329.756836738652;166528.65299202135
2021-12-08T09:00:00;31114.8782246799;9766.19802145463;281547.68304185447;149812.37663734765;9766.19802145463;19532.39604290926;374530.941593369;19532.39604290926;147050.96491588594
2021-12-08T10:00:00;27316.96220317932;9362.916785238778;258140.13063026505;131526.11431160415;9362.916785238778;18725.833570477556;328815.2857790103;18725.833570477556;142015.7823225607
2021-12-08T11:00:00;22779.815813489804;9053.876006328102;240040.34339270706;109680.5946575435;9053.876006328102;18107.752012656205;274201.48664385866;18107.752012656205;127100.61302394945
2021-12-08T12:00:00;23288.636716269208;8851.81088165574;227114.8572145531;112130.47307833318;8851.81088165574;17703.62176331148;280326.182695833;17703.62176331148;122222.98503589125
2021-12-08T13:00:00;25381.522693739193;8673.942631156327;215267.35042377494;122207.33148837388;8673.942631156327;17347.885262312655;305518.32872093463;17347.885262312655;121343.30515648374
2021-12-08T14:00:00;23844.499551569723;8611.964672748418;214394.70044351832;114806.84969274311;8611.964672748418;17223.929345496836;287017.1242318577;17223.929345496836;118238.16647767951
2021-12-08T15:00:00;21289.834603841453;8927.373050125658;199456.9860755962;102506.61105553294;8927.373050125658;17854.746100251316;256266.52763883225;17854.746100251316;119242.57708625677
2021-12-08T16:00:00;15103.34045759531;9480.080597023592;192948.0438699173;72719.78738842186;9480.080597023592;18960.161194047185;181799.46847105466;18960.161194047185;127080.91869829106
2021-12-08T17:00:00;14118.339992969535;10084.577944782934;193851.49326124188;67977.19255874219;10084.577944782934;20169.155889565867;169942.98139685544;20169.155889565867;140473.06014598784
2021-12-08T18:00:00;11705.760882243814;10701.385982910972;186510.96695673023;56361.070914507254;10701.385982910972;21402.771965821943;140902.6772862681;21402.771965821943;150733.80381400252
2021-12-08T19:00:00;11363.02680244712;11234.141721280332;180238.15356923852;54710.86978956021;11234.141721280332;22468.283442560663;136777.17447390052;22468.283442560663;159241.75249842159
2021-12-08T20:00:00;14164.421886051441;11283.80898931955;174170.66958886597;68199.06834024767;11283.80898931955;22567.6179786391;170497.6708506192;22567.6179786391;158217.64756418602
2021-12-08T21:00:00;14035.776601197782;10311.264450192686;160978.2551814571;67579.66511687818;10311.264450192686;20622.528900385372;168949.16279219548;20622.528900385372;148166.976703194
2021-12-08T22:00:00;10967.490553494079;8591.163851090969;132355.3358290398;52806.43599830483;8591.163851090969;17182.327702181938;132016.08999576204;17182.327702181938;124573.17456445763
2021-12-08T23:00:00;14603.159909768774;6334.911461104385;136359.25926786428;70311.51067666447;6334.911461104385;12669.82292220877;175778.77669166113;12669.82292220877;106900.7996736735
2021-12-09T00:00:00;20426.91507829323;4513.2422789429265;131484.55073043032;98351.81333993036;4513.2422789429265;9026.484557885853;245879.5333498259;9026.484557885853;94440.43464591375
2021-12-09T01:00:00;17877.87761488919;5097.92177269703;154745.80652422406;86078.6699976146;5097.92177269703;10195.84354539406;215196.67499403653;10195.84354539406;104406.31349928395
2021-12-09T02:00:00;14861.532642162498;4556.166005141553;153748.03168731523;71555.52753633793;4556.166005141553;9112.332010283106;178888.81884084488;9112.332010283106;94800.0956281548
2021-12-09T03:00:00;18601.9157929138;5062.4992802030165;171556.80074608192;89564.77974365902;5062.4992802030165;10124.998560406033;223911.94935914758;10124.998560406033;121035.7294599929
2021-12-09T04:00:00;19968.261411735803;7048.659271102555;231584.5474999102;96143.48087132051;7048.659271102555;14097.31854220511;240358.70217830132;14097.31854220511;141091.73368787114
2021-12-09T05:00:00;20484.60736339479;10538.399884571441;232229.57365710373;98629.59100893784;10538.399884571441;21076.799769142883;246573.97752234465;21076.799769142883;148199.94255507152
2021-12-09T06:00:00;20559.60733402682;10499.226775225126;275143.9701778896;98990.70197864763;10499.226775225126;20998.453550450253;247476.75494661907;20998.453550450253;159767.94760206094
2021-12-09T07:00:00;22778.837234266924;10230.015832270634;282460.98564855434;109675.88297980369;10230.015832270634;20460.031664541268;274189.70744950924;20460.031664541268;172794.21444977325
2021-12-09T08:00:00;25235.567041508464;10103.328329703816;271797.89698744786;121504.58205170739;10103.328329703816;20206.656659407632;303761.45512926846;20206.656659407632;158100.42850257977
2021-12-09T09:00:00;31499.987665453118;9570.7407366762;277300.7763910056;151666.6072781076;9570.7407366762;19141.4814733524;379166.51819526905;19141.4814733524;146480.10913090073
2021-12-09T10:00:00;27440.373870473177;9181.510054447885;253656.53631637827;132120.3186356116;9181.510054447885;18363.02010889577;330300.7965890289;18363.02010889577;141582.1804818362
2021-12-09T11:00:00;22596.144998111973;8918.133404374757;235585.7253812516;108796.25369461319;8918.133404374757;17836.266808749515;271990.63423653296;17836.266808749515;127352.68416626303
