Zeit;Heizlast_Netz_kW;Gesamtwärmebedarf_Gebäude_kW;Vorlauftemperatur_Netz_°C;Rücklauftemperatur_Netz_°C;Massenstrom_Netzpumpe_kg_s;Delta_p_Netzpumpe_bar;Rücklaufdruck_Netzpumpe_bar;Vorlaufdruck_Netzpumpe_bar
2021-01-03T07:00:00;35.000457462680664;31.029713422166886;85.0;58.64518957838186;0.3162019426322075;1.1639806822860312;2.5;3.6639806822860312
2021-01-03T08:00:00;33.99092458015295;29.997209760063097;85.0;59.51258063201533;0.3175322367534273;1.1639806822860312;2.5;3.6639806822860312
2021-01-03T09:00:00;33.276021383304084;29.279917552495807;85.0;59.68815360423349;0.313010047162942;1.1639806822860312;2.5;3.6639806822860312
2021-01-03T10:00:00;32.5679704272285;28.572553264756454;85.0;59.76317236589608;0.3072604364373777;1.1639806822860312;2.5;3.6639806822860312
2021-01-03T11:00:00;31.416395106998202;27.413468624846683;85.0;60.155438198403886;0.30107570955887253;1.1639806822860312;2.5;3.6639806822860312
2021-01-03T12:00:00;31.14964778163231;27.165270629148647;85.0;59.60605218241187;0.29206103983618265;1.1639806822860312;2.5;3.6639806822860312
2021-01-03T13:00:00;31.477948811396704;27.51647079306136;85.0;58.8362315566398;0.2864552838871046;1.1639806822860312;2.5;3.6639806822860312
2021-01-03T14:00:00;31.775973351547197;27.822995317748415;85.0;58.523430945148846;0.2857510701318889;1.1639806822860312;2.5;3.6639806822860312
2021-01-03T15:00:00;32.05901029138025;28.108423012801143;85.0;58.406840603700175;0.28703237455441033;1.1639806822860312;2.5;3.6639806822860312
2021-01-03T16:00:00;32.74517291010535;28.8033774007556;85.0;58.03502102059491;0.28913316589105986;1.1639806822860312;2.5;3.6639806822860312
2021-01-03T17:00:00;33.413207385160355;29.472270999161783;85.0;57.91672330319898;0.29374309678101096;1.1639806822860312;2.5;3.6639806822860312
2021-01-03T18:00:00;34.03054920094942;30.086561038514386;85.0;57.93040145209841;0.29932145835756646;1.1639806822860312;2.5;3.6639806822860312
