Typ;Wochentag;Temperatur;Stunde;Stundenfaktor
GHA;1;2.5;10;4.26
GHA;1;2.5;11;4.32
GHA;1;2.5;12;4.14
GHA;1;2.5;13;3.59
GHA;1;2.5;14;3.53
GHA;1;2.5;15;3.63
GHA;1;2.5;16;3.73
GHA;1;2.5;17;3.71
GHA;1;2.5;18;3.73
GHA;1;2.5;19;3.94
GHA;1;2.5;20;3.61
GHA;1;2.5;21;4.23
GHA;1;2.5;22;3.61
GHA;1;2.5;23;4.01
GHA;1;7.5;0;3.48
GHA;1;7.5;1;4.42
GHA;1;7.5;2;4.25
GHA;1;7.5;3;4.42
GHA;1;7.5;4;5.42
GHA;1;7.5;5;7.02
GHA;1;7.5;6;4.77
GHA;1;7.5;7;5.36
GHA;1;7.5;8;4.63
GHA;1;7.5;9;4.73
GHA;1;7.5;10;3.9
GHA;1;7.5;11;3.93
GHA;1;7.5;12;3.98
GHA;1;7.5;13;3.34
GHA;1;7.5;14;3.22
GHA;1;7.5;15;3.18
GHA;1;7.5;16;3.25
GHA;1;7.5;17;3.22
GHA;1;7.5;18;3.54
GHA;1;7.5;19;3.65
GHA;1;7.5;20;4.12
GHA;1;7.5;21;4.47
GHA;1;7.5;22;3.86
GHA;1;7.5;23;3.84
GHA;1;12.5;0;3.05
GHA;1;12.5;1;3.34
GHA;1;12.5;2;3.97
GHA;1;12.5;3;4.79
GHA;1;12.5;4;7.51
GHA;1;12.5;5;9.19
GHA;1;12.5;6;5.3
GHA;1;12.5;7;7.59
GHA;1;12.5;8;5.64
GHA;1;12.5;9;4.08
GHA;1;12.5;10;4.01
GHA;1;12.5;11;3.38
GHA;1;12.5;12;3.49
GHA;1;12.5;13;2.84
GHA;1;12.5;14;3.04
GHA;1;12.5;15;2.61
GHA;1;12.5;16;3.32
GHA;1;12.5;17;3.2
GHA;1;12.5;18;3.56
GHA;1;12.5;19;3.35
GHA;1;12.5;20;3.19
GHA;1;12.5;21;3.55
GHA;1;12.5;22;2.98
GHA;1;12.5;23;3.02
GHA;1;17.5;0;3.18
GHA;1;17.5;1;3.52
GHA;1;17.5;2;5.77
GHA;1;17.5;3;5.43
GHA;1;17.5;4;7.39
GHA;1;17.5;5;9.25
GHA;1;17.5;6;8.09
GHA;1;17.5;7;8.55
GHA;1;17.5;8;4.73
GHA;1;17.5;9;3.07
GHA;1;17.5;10;3.16
GHA;1;17.5;11;2.28
GHA;1;17.5;12;2.31
GHA;1;17.5;13;2.43
GHA;1;17.5;14;1.83
GHA;1;17.5;15;1.75
GHA;1;17.5;16;1.84
GHA;1;17.5;17;2.85
GHA;1;17.5;18;3.48
GHA;1;17.5;19;2.89
GHA;1;17.5;20;4.45
GHA;1;17.5;21;5.13
GHA;1;17.5;22;3.47
GHA;1;17.5;23;3.15
GHA;1;22.5;0;3.27
GHA;1;22.5;1;3.53
GHA;1;22.5;2;5.75
GHA;1;22.5;3;5.79
GHA;1;22.5;4;7.63
GHA;1;22.5;5;9.66
GHA;1;22.5;6;8.23
GHA;1;22.5;7;9.01
GHA;1;22.5;8;4.77
GHA;1;22.5;9;3.02
GHA;1;22.5;10;3.08
GHA;1;22.5;11;2.19
GHA;1;22.5;12;2.19
GHA;1;22.5;13;2.29
GHA;1;22.5;14;1.74
GHA;1;22.5;15;1.69
GHA;1;22.5;16;1.45
GHA;1;22.5;17;2.28
GHA;1;22.5;18;3.48
GHA;1;22.5;19;2.87
GHA;1;22.5;20;4.45
GHA;1;22.5;21;5.21
GHA;1;22.5;22;3.4
GHA;1;22.5;23;3.02
GHA;1;27.5;0;3.37
GHA;1;27.5;1;3.55
GHA;1;27.5;2;5.73
GHA;1;27.5;3;6.3
GHA;1;27.5;4;7.97
GHA;1;27.5;5;9.96
GHA;1;27.5;6;8.42
GHA;1;27.5;7;9.33
GHA;1;27.5;8;4.83
GHA;1;27.5;9;2.99
GHA;1;27.5;10;3.01
GHA;1;27.5;11;2.11
GHA;1;27.5;12;1.85
GHA;1;27.5;13;2.15
GHA;1;27.5;14;1.65
GHA;1;27.5;15;1.64
GHA;1;27.5;16;1.08
GHA;1;27.5;17;1.74
GHA;1;27.5;18;3.5
GHA;1;27.5;19;2.86
GHA;1;27.5;20;4.47
GHA;1;27.5;21;5.24
GHA;1;27.5;22;3.34
GHA;1;27.5;23;2.91
GHA;2;-17.5;0;2.83
GHA;2;-17.5;1;2.99
GHA;2;-17.5;2;3.44
GHA;2;-17.5;3;3.31
GHA;2;-17.5;4;3.42
GHA;2;-17.5;5;3.52
GHA;2;-17.5;6;4.3
GHA;2;-17.5;7;5.05
GHA;2;-17.5;8;5.66
GHA;2;-17.5;9;6.05
GHA;2;-17.5;10;6
GHA;2;-17.5;11;5.94
GHA;2;-17.5;12;5.65
GHA;2;-17.5;13;5.38
GHA;2;-17.5;14;5.32
GHA;2;-17.5;15;5.15
GHA;2;-17.5;16;4.57
GHA;2;-17.5;17;4.62
GHA;2;-17.5;18;3.79
GHA;2;-17.5;19;2.59
GHA;2;-17.5;20;2.51
GHA;2;-17.5;21;2.35
GHA;2;-17.5;22;2.6
GHA;2;-17.5;23;2.96
GHA;2;-12.5;0;3
GHA;2;-12.5;1;3.04
GHA;2;-12.5;2;3.07
GHA;2;-12.5;3;3.26
GHA;2;-12.5;4;3.32
GHA;2;-12.5;5;3.51
GHA;2;-12.5;6;4.58
GHA;2;-12.5;7;5.48
GHA;2;-12.5;8;5.73
GHA;2;-12.5;9;5.89
GHA;2;-12.5;10;5.89
GHA;2;-12.5;11;5.69
GHA;2;-12.5;12;5.28
GHA;2;-12.5;13;5.01
GHA;2;-12.5;14;4.74
GHA;2;-12.5;15;4.63
GHA;2;-12.5;16;4.15
GHA;2;-12.5;17;4.22
GHA;2;-12.5;18;3.98
GHA;2;-12.5;19;3.46
GHA;2;-12.5;20;3.06
GHA;2;-12.5;21;3.28
GHA;2;-12.5;22;2.88
GHA;2;-12.5;23;2.8
GHA;2;-7.5;0;2.88
GHA;2;-7.5;1;2.92
GHA;2;-7.5;2;3.06
GHA;2;-7.5;3;3.15
GHA;2;-7.5;4;3.19
GHA;2;-7.5;5;3.57
GHA;2;-7.5;6;4.68
GHA;2;-7.5;7;5.51
GHA;2;-7.5;8;5.86
GHA;2;-7.5;9;5.86
GHA;2;-7.5;10;5.84
GHA;2;-7.5;11;5.71
GHA;2;-7.5;12;5.36
GHA;2;-7.5;13;4.76
GHA;2;-7.5;14;4.7
GHA;2;-7.5;15;4.6
GHA;2;-7.5;16;4.18
GHA;2;-7.5;17;4.18
GHA;2;-7.5;18;4.14
GHA;2;-7.5;19;3.7
GHA;2;-7.5;20;3.13
GHA;2;-7.5;21;3.23
GHA;2;-7.5;22;2.95
GHA;2;-7.5;23;2.84
GHA;2;-2.5;0;2.78
GHA;2;-2.5;1;2.82
GHA;2;-2.5;2;2.84
GHA;2;-2.5;3;2.92
GHA;2;-2.5;4;2.98
GHA;2;-2.5;5;3.61
GHA;2;-2.5;6;5.04
GHA;2;-2.5;7;6.15
GHA;2;-2.5;8;6.23
GHA;2;-2.5;9;6.13
GHA;2;-2.5;10;5.85
GHA;2;-2.5;11;5.74
GHA;2;-2.5;12;5.33
GHA;2;-2.5;13;4.84
GHA;2;-2.5;14;4.92
GHA;2;-2.5;15;4.69
GHA;2;-2.5;16;4.37
GHA;2;-2.5;17;4.31
GHA;2;-2.5;18;4
GHA;2;-2.5;19;3.41
GHA;2;-2.5;20;2.8
GHA;2;-2.5;21;2.69
GHA;2;-2.5;22;2.72
GHA;2;-2.5;23;2.83
GHA;2;2.5;0;2.73
GHA;2;2.5;1;2.83
GHA;2;2.5;2;2.95
GHA;2;2.5;3;2.99
GHA;2;2.5;4;3.2
GHA;2;2.5;5;3.63
GHA;2;2.5;6;5.03
GHA;2;2.5;7;6.24
GHA;2;2.5;8;6.46
GHA;2;2.5;9;6.12
GHA;2;2.5;10;5.76
GHA;2;2.5;11;5.43
GHA;2;2.5;12;5.03
GHA;2;2.5;13;4.67
GHA;2;2.5;14;4.59
GHA;2;2.5;15;4.57
GHA;2;2.5;16;4.51
GHA;2;2.5;17;4.43
GHA;2;2.5;18;4.24
GHA;2;2.5;19;3.57
GHA;2;2.5;20;2.91
GHA;2;2.5;21;2.69
GHA;2;2.5;22;2.66
GHA;2;2.5;23;2.76
GHA;2;7.5;0;2.8
GHA;2;7.5;1;2.97
GHA;2;7.5;2;3.27
GHA;2;7.5;3;3.26
GHA;2;7.5;4;3.44
GHA;2;7.5;5;3.93
GHA;2;7.5;6;5.29
GHA;2;7.5;7;6.7
GHA;2;7.5;8;6.98
GHA;2;7.5;9;6.15
GHA;2;7.5;10;5.49
GHA;2;7.5;11;5.15
GHA;2;7.5;12;4.75
GHA;2;7.5;13;4.34
GHA;2;7.5;14;4.2
GHA;2;7.5;15;4.09
GHA;2;7.5;16;4.14
GHA;2;7.5;17;4.31
GHA;2;7.5;18;4.01
GHA;2;7.5;19;3.65
GHA;2;7.5;20;3
GHA;2;7.5;21;2.74
GHA;2;7.5;22;2.58
GHA;2;7.5;23;2.76
GHA;2;12.5;0;2.54
GHA;2;12.5;1;2.78
GHA;2;12.5;2;3.43
GHA;2;12.5;3;3.6
GHA;2;12.5;4;3.77
GHA;2;12.5;5;5.7
GHA;2;12.5;6;7.58
GHA;2;12.5;7;8.31
GHA;2;12.5;8;6.93
GHA;2;12.5;9;6.09
GHA;2;12.5;10;4.98
GHA;2;12.5;11;4.53
GHA;2;12.5;12;4.08
GHA;2;12.5;13;3.81
GHA;2;12.5;14;3.31
GHA;2;12.5;15;3.22
GHA;2;12.5;16;3.17
GHA;2;12.5;17;3.07
GHA;2;12.5;18;3.52
GHA;2;12.5;19;3.92
GHA;2;12.5;20;3.42
GHA;2;12.5;21;3.27
GHA;2;12.5;22;2.65
GHA;2;12.5;23;2.32
GHA;2;17.5;0;2.5
GHA;2;17.5;1;2.7
GHA;2;17.5;2;2.78
GHA;2;17.5;3;3.43
GHA;2;17.5;4;4.4
GHA;2;17.5;5;8.04
GHA;2;17.5;6;9.61
GHA;2;17.5;7;10
GHA;2;17.5;8;6.52
GHA;2;17.5;9;5.1
GHA;2;17.5;10;4.79
GHA;2;17.5;11;3.57
GHA;2;17.5;12;3.7
GHA;2;17.5;13;3.11
GHA;2;17.5;14;2.49
GHA;2;17.5;15;2.65
GHA;2;17.5;16;2
GHA;2;17.5;17;2.21
GHA;2;17.5;18;3.21
GHA;2;17.5;19;4.34
GHA;2;17.5;20;4.42
GHA;2;17.5;21;3.25
GHA;2;17.5;22;2.51
GHA;2;17.5;23;2.67
GHA;2;22.5;0;1.79
GHA;2;22.5;1;2.34
GHA;2;22.5;2;2.97
GHA;2;22.5;3;3.12
GHA;2;22.5;4;4.1
