;waerme_ges_W_1;waerme_ges_W_2;waerme_ges_W_3;waerme_ges_W_4;waerme_ges_W_5;waerme_ges_W_6;waerme_ges_W_7;waerme_ges_W_8
2021-12-01T07:00:00;3603.460545966392;3895.5313214398852;2254.538754988154;2876.668959811079;1702.1820831015275;2987.5406075266956;3543.0024126049357;3543.0024126049357
2021-12-01T08:00:00;3470.7701414542653;3752.0859804300812;2171.5197637791307;2770.7412375408617;1639.5025487264772;2877.530253131984;3412.5382609043613;3412.5382609043613
2021-12-01T09:00:00;3205.389332430008;3465.1952984104737;2005.4817813610825;2558.8857930004256;1514.1434799763763;2657.5095443425594;3151.6099575032117;3151.6099575032117
2021-12-01T10:00:00;3089.632222217545;3340.0557435964806;1933.0572639255954;2466.4760436559054;1459.4627983144596;2561.5381682283432;3037.7949967100326;3037.7949967100326
2021-12-01T11:00:00;2990.2532163277083;3232.621785266962;1870.8798604677906;2387.14105501001;1412.5187118996728;2479.1454760247725;2940.083351712531;2940.083351712531
2021-12-01T12:00:00;2931.958268738698;3169.601865576463;1834.4070819031567;2340.6037711674453;1384.9816779692112;2430.814567190275;2882.766464982153;2882.766464982153
2021-12-01T13:00:00;2888.51465303546;3122.6370206642573;1807.2261778776087;2305.9224143990587;1364.4600312543673;2394.7965327493284;2840.051737490229;2840.051737490229
2021-12-01T14:00:00;2841.323504987213;3071.62089520052;1777.700595230048;2268.249375097935;1342.1681466439943;2355.6715113118785;2793.6523529942087;2793.6523529942087
2021-12-01T15:00:00;2918.911304278301;3155.4974073600183;1826.244126700596;2330.1882838312526;1378.818627518108;2419.997649498745;2869.9383998567837;2869.9383998567837
2021-12-01T16:00:00;3235.924781167109;3498.2057325340684;2024.5865701330335;2583.2624654893875;1528.5676406066177;2682.8257346844384;3181.633088647696;3181.633088647696
2021-12-01T17:00:00;3355.0130312418014;3626.946425616089;2099.095246343643;2678.3314881963406;1584.8218670645606;2781.5588770177683;3298.723300111182;3298.723300111182
2021-12-01T18:00:00;3441.4838701654994;3720.4259731569964;2153.1965345478493;2747.3617925628105;1625.6684673947452;2853.249725122272;3383.7433487612425;3383.7433487612425
2021-12-01T19:00:00;3442.8718451080954;3721.9264474353413;2154.064934037484;2748.469823130491;1626.3241110597562;2854.400461046903;3385.1080365405373;3385.1080365405373
2021-12-01T20:00:00;3378.608605265924;3652.454488347957;2113.8580376674236;2697.168007846901;1595.967809369747;2801.1213877364926;3321.9229923591915;3321.9229923591915
2021-12-01T21:00:00;3091.02019716014;3341.5562178748264;1933.9256634152293;2467.584074223585;1460.1184419794706;2562.688904152974;3039.1596844893274;3039.1596844893274
2021-12-01T22:00:00;2636.3196059658603;2850.0008442889293;1649.4379906110853;2104.5932602515836;1245.3295773218708;2185.707815243897;2592.0879679923796;2592.0879679923796
2021-12-01T23:00:00;1932.61631006995;2089.2603851678978;1209.1594493665762;1542.8217624377728;912.9182391612998;1602.2847014560398;1900.191263889959;1900.191263889959
2021-12-02T00:00:00;1852.9486286960246;2003.135410538714;1159.3146202401363;1479.2224685964607;875.2852754845547;1536.234184133595;1821.8602307861236;1821.8602307861236
2021-12-02T01:00:00;2002.203822756018;2164.4881646292583;1252.6975267820724;1598.373983748631;945.7895904057073;1659.9779985726464;1968.611251340605;1968.611251340605
2021-12-02T02:00:00;2040.5931853080347;2205.989094727935;1276.7161901054974;1629.0204931891008;963.9237379242302;1691.805675900651;2006.356524920028;2006.356524920028
2021-12-02T03:00:00;2191.006679100202;2368.594032054216;1370.823797695985;1749.0966875054235;1034.975203848097;1816.5098081901167;2154.2464114876816;2154.2464114876816
2021-12-02T04:00:00;2755.0986486684055;2978.4072678576163;1723.7532083406202;2199.415440447496;1301.4377421698368;2284.1846013417;2708.874159902568;2708.874159902568
2021-12-02T05:00:00;4168.555264699968;4506.428582094238;2608.0955450160295;3327.7882147599594;1969.1182943388903;3456.0467553753806;4098.616086262191;4098.616086262191
2021-12-02T06:00:00;4165.2458368937605;4502.850915706421;2606.0249705915967;3325.146274290954;1967.5550057597077;3453.302990088484;4095.3621833674133;4095.3621833674133
2021-12-02T07:00:00;4107.661793065736;4440.599520558406;2569.9969756064597;3279.17651013025;1940.353784481924;3405.5614740964775;4038.7442729982786;4038.7442729982786
2021-12-02T08:00:00;4004.076702731415;4328.618562619735;2505.187996121701;3196.483773450361;1891.4228519534959;3319.6816206166027;3936.8971123917313;3936.8971123917313
2021-12-02T09:00:00;3912.736495280067;4229.874970315987;2448.0401420073454;3123.566216505796;1848.2760871680457;3243.953698698247;3847.0893924958627;3847.0893924958627
2021-12-02T10:00:00;3814.11554665506;4123.260511959043;2386.337024159237;3044.8363905294177;1801.690087508393;3162.1894931487195;3750.123086231483;3750.123086231483
2021-12-02T11:00:00;3667.1769520594116;3964.412124339969;2294.403519714404;2927.534233705551;1732.2800745926684;3040.3663144104958;3605.6497977033455;3605.6497977033455
2021-12-02T12:00:00;3635.0755023391907;3929.708760378144;2274.3189477974015;2901.907411156192;1717.1161753745932;3013.751791127594;3574.086939624;3574.086939624
2021-12-02T13:00:00;3660.5580964469955;3957.2567915643353;2290.262370865538;2922.250352767539;1729.1534974343024;3034.878783836701;3599.14199191379;3599.14199191379
2021-12-02T14:00:00;3688.0263472385236;3986.9514225832154;2307.4481385883323;2944.178458660289;1742.1287926415205;3057.6520357179456;3626.1493859404454;3626.1493859404454
2021-12-02T15:00:00;3720.1277969587445;4021.6547865450398;2327.5327105053343;2969.8052812096466;1757.2926918595956;3084.266559000846;3657.712244019791;3657.712244019791
2021-12-02T16:00:00;3880.9659883404674;4195.529372992944;2428.162627532787;3098.2035880033386;1833.2685168078892;3217.613551944037;3815.8519247059958;3815.8519247059958
2021-12-02T17:00:00;4022.113084275252;4348.116844433339;2516.4726267348624;3210.882349006445;1899.942774710044;3334.6351414301926;3954.6308831682713;3954.6308831682713
2021-12-02T18:00:00;4120.072147339017;4454.015769512719;2577.7616296980846;3289.0837868890217;1946.2161166538601;3415.850593922341;4050.9464088536965;4050.9464088536965
2021-12-02T19:00:00;4119.410261777775;4453.300236235155;2577.3475148131974;3288.5553987952208;1945.9034589380233;3415.301840864962;4050.29562827474;4050.29562827474
2021-12-02T20:00:00;4040.4804085997066;4367.972892885722;2527.9643147904662;3225.5451186094274;1908.619026324509;3349.863038772469;3972.6900442342885;3972.6900442342885
2021-12-02T21:00:00;3695.6380311928024;3995.180055275194;2312.210459764529;2950.254921739002;1745.7243563736413;3063.9626958778085;3633.6333625984344;3633.6333625984344
2021-12-02T22:00:00;3143.62547311726;3398.4253017873257;1966.838645769075;2509.5792515088015;1484.9678213659195;2606.3026460234;3090.882359749488;3090.882359749488
2021-12-02T23:00:00;2303.858167291904;2490.5924558787738;1441.4303855691564;1839.1868574985278;1088.2833443982365;1910.0722044733022;2265.204500199606;2265.204500199606
2021-12-03T00:00:00;1779.5293904459427;1923.7653332058017;1113.3791879286034;1420.6113526891704;840.6039156333576;1475.3640974910973;1749.6728056892034;1749.6728056892034
2021-12-03T01:00:00;1925.133004747816;2081.1705365630887;1204.4774494809258;1536.847784961852;909.383318193184;1596.0804768660355;1892.8335119533497;1892.8335119533497
2021-12-03T02:00:00;1961.8504379195927;2120.8640226271004;1227.4500545680335;1566.1595809262676;926.7276892734883;1626.521998621455;1928.9349074460479;1928.9349074460479
2021-12-03T03:00:00;2122.4892080461173;2294.5230241571508;1327.9552018241284;1694.3986882705858;1002.6093127498186;1759.7036563014146;2086.878512726601;2086.878512726601
2021-12-03T04:00:00;2648.4031323125582;2863.0637749791786;1656.9981617571368;2114.239627881588;1251.037524387105;2195.7259700654595;2603.9687593741664;2603.9687593741664
2021-12-03T05:00:00;3993.970446219655;4317.693165135324;2498.864922320013;3188.415874818916;1886.6489163041097;3311.302771636902;3926.960416610879;3926.960416610879
2021-12-03T06:00:00;3986.2154711100984;4309.309627130427;2494.012949693857;3182.225021360915;1882.9856655155975;3304.8733123006277;3919.3355529076803;3919.3355529076803
2021-12-03T07:00:00;3896.479330556662;4212.3001159308815;2437.868695019763;3110.5880027754692;1840.5966206770956;3230.47528283803;3831.1049871992327;3831.1049871992327
2021-12-03T08:00:00;3834.1230000839023;4144.889626666999;2398.854874311485;3060.808487215211;1811.1410939286482;3178.7771812361534;3769.794858646978;3769.794858646978
2021-12-03T09:00:00;3748.660009080629;4052.499616000766;2345.3841555742524;2992.5827552290716;1770.7705750348368;3107.9219150812987;3685.7657484484585;3685.7657484484585
2021-12-03T10:00:00;3652.4350118028697;3948.475307695081;2285.180087070109;2915.7656347706043;1725.3163611692125;3028.144133929166;3591.1551947434564;3591.1551947434564
2021-12-03T11:00:00;3519.8091109496413;3805.0996985500738;2202.201453177885;2809.889406243966;1662.6672966636318;2918.1872579332985;3460.7544644724185;3460.7544644724185
2021-12-03T12:00:00;3489.105740107724;3771.9077317551673;2182.9916023722863;2785.378680308204;1648.1638139499291;2892.7318474998865;3430.566228586283;3430.566228586283
2021-12-03T13:00:00;3493.537154456042;3776.6983249008235;2185.7641581586618;2788.916310855634;1650.2571001147935;2896.4058242634724;3434.92329355954;3434.92329355954
2021-12-03T14:00:00;3516.01075579394;3800.993475853797;2199.824976789563;2806.857151489026;1660.8730513794624;2915.0381349930817;3457.0198373524845;3457.0198373524845
2021-12-03T15:00:00;3548.6133042137067;3836.238553996841;2220.223065789323;2832.8840048022566;1676.2736567352492;2942.0681068966005;3489.075386798587;3489.075386798587
2021-12-03T16:00:00;3701.9718936251375;4002.027295359028;2316.1732999678015;2955.311290532941;1748.7163100835883;3069.213945607814;3639.860956765933;3639.860956765933
2021-12-03T17:00:00;3835.5473832672906;4146.429460178104;2399.7460529571067;3061.9455827483143;1811.8139359102117;3179.9581023387354;3771.1953438169544;3771.1953438169544
2021-12-03T18:00:00;3918.003343105634;4235.568711209785;2451.335394553584;3127.7707797201256;1850.7640106207218;3248.3203128325863;3852.267874212194;3852.267874212194
2021-12-03T19:00:00;3918.636402298251;4236.253081659163;2451.731473951638;3128.2761555126162;1851.063051501417;3248.8451666559554;3852.8903120655164;3852.8903120655164
2021-12-03T20:00:00;3837.4465608451405;4148.482571526242;2400.9342911512667;3063.461710125783;1812.711058552296;3181.5326638088427;3773.062657376921;3773.062657376921
2021-12-03T21:00:00;3504.2991607305275;3788.332622540275;2192.4975079255723;2797.5076993279617;1655.3407950866065;2905.3283392607495;3445.5047370660204;3445.5047370660204
2021-12-03T22:00:00;3003.2328097742975;3246.6534118563936;1879.0006643661666;2397.5027595721895;1418.649938016595;2489.9065380639504;2952.8451761613583;2952.8451761613583
2021-12-03T23:00:00;2201.7798719213756;2380.240422941934;1377.5641464303385;1757.6970062799478;1040.0641830568543;1825.4415976784187;2164.8388538552285;2164.8388538552285
2021-12-04T00:00:00;1856.171488346783;2006.6194921746812;1161.3310324893714;1481.7953010726044;876.8076714935834;1538.9061778896462;1825.0290179484819;1825.0290179484819
2021-12-04T01:00:00;1990.6580616854137;2152.0065866275927;1245.4738135049422;1589.1569180792478;940.335669825904;1650.4056917294802;1957.2592027177043;1957.2592027177043
2021-12-04T02:00:00;2017.6195704215595;2181.153402699299;1262.3425333266796;1610.680488075807;953.0715931192574;1672.7588162224306;1983.7683567048516;1983.7683567048516
2021-12-04T03:00:00;2168.636116378185;2344.4102712914114;1356.8274461377202;1731.2381033541503;1024.407925375479;1797.962924245443;2132.2511775495277;2132.2511775495277
2021-12-04T04:00:00;2699.0396066934286;2917.8044803210946;1688.67934501178;2154.663096441212;1274.9568925453125;2237.707426919252;2653.7556652133476;2653.7556652133476
2021-12-04T05:00:00;4054.4973613689363;4383.125959735528;2536.734152240314;3236.7349547205836;1915.2402743051948;3361.484149939824;3986.471823400522;3986.471823400522
2021-12-04T06:00:00;4042.3004883692515;4369.940495322139;2529.1030647019097;3226.998101626903;1909.4787851962974;3351.372022193014;3974.479587073004;3974.479587073004
2021-12-04T07:00:00;3953.070733266294;4273.478413561019;2473.275634815683;3155.7653342573394;1867.3289438206766;3277.3938244663464;3886.746910782207;3886.746910782207
2021-12-04T08:00:00;3888.2347241627053;4203.387260626678;2432.710380006267;3104.006273075138;1836.7020806628511;3223.6398822333;3822.9987071464475;3822.9987071464475
2021-12-04T09:00:00;3803.819524191202;4112.129967449791;2379.8952215167806;3036.617000347818;1796.8265113039006;3153.653313880373;3739.9998083533565;3739.9998083533565
2021-12-04T10:00:00;3703.9977477990446;4004.2173508033575;2317.440794557729;2956.9285447653215;1749.673271491605;3070.8935315314743;3641.8528215676083;3641.8528215676083
2021-12-04T11:00:00;3564.3756489868615;3853.2784818605965;2230.084924052303;2845.467200140286;1683.7193830081692;2955.1362796929825;3504.573274134168;3504.573274134168
2021-12-04T12:00:00;3530.352792724583;3816.497975865348;2208.7982061820153;2818.306504668437;1667.647860757033;2926.9287654518785;3471.12124648372;3471.12124648372
2021-12-04T13:00:00;3545.4383988031404;3832.80631342928;2218.2366565584634;2830.349454547464;1674.7739130759333;2939.4358708229342;3485.953749309862;3485.953749309862
2021-12-04T14:00:00;3570.1531151446065;3859.5242281616756;2233.699649728389;2850.0793937109765;1686.4485094281733;2959.926234941472;3510.2538071314134;3510.2538071314134
2021-12-04T15:00:00;3607.0647044857587;3899.4276073074634;2256.7937304367206;2879.5461859681695;1703.884594889311;2990.52872680682;3546.5461012804835;3546.5461012804835
2021-12-04T16:00:00;3765.1425979685173;4070.318165823119;2355.6966412963116;3005.740926721803;1778.5565261033166;3121.587224577986;3701.9717957884604;3701.9717957884604
2021-12-04T17:00:00;3906.6905188332817;4223.338950199572;2444.2574203604327;3118.7396692037346;1845.42012339342;3238.941128165974;3841.1448542209837;3841.1448542209837
2021-12-04T18:00:00;3993.833966712609;4317.545623574192;2498.7795326414052;3188.3069222283266;1886.5844468951504;3311.189619830687;3926.8262269294414;3926.8262269294414
2021-12-04T19:00:00;4000.0928883835004;4324.311848733695;2502.695485457166;3193.3034652632427;1889.5410005168221;3316.3787380165513;3932.9801376764585;3932.9801376764585
2021-12-04T20:00:00;3930.923779661602;4249.536386073545;2459.4191863906844;3138.085258903023;1856.867292543993;3259.032329347137;3864.9715342927643;3864.9715342927643
2021-12-04T21:00:00;3597.1146238807523;3888.671044233381;2250.5683695501266;2871.6029637075344;1699.1844327215265;2982.279359434422;3536.7629611185594;3536.7629611185594
2021-12-04T22:00:00;3049.8601906054173;3297.0600751588827;1908.1735207874815;2434.725739372624;1440.6755134933478;2528.564153952519;2998.6902522127743;2998.6902522127743
2021-12-04T23:00:00;2235.5584327054025;2416.7568326122514;1398.6980185523896;1784.662678881322;1056.0203064071948;1853.4465725404432;2198.050684767625;2198.050684767625
2021-12-05T00:00:00;1936.6877626552805;2093.6618406209523;1211.7067917130878;1546.0720328720283;914.8414886473263;1605.660242765604;1904.194406465997;1904.194406465997
2021-12-05T01:00:00;2096.701006165023;2266.6446148142577;1311.820572397572;1673.8117777343443;990.4276294380533;1738.3232916957568;2061.5229800890274;2061.5229800890274
2021-12-05T02:00:00;2126.2419126591294;2298.579896203791;1330.3031165239383;1697.394499862772;1004.381993891726;1762.8149314982463;2090.5682552194335;2090.5682552194335
2021-12-05T03:00:00;2286.4309948980035;2471.7527613577486;1430.5269123520325;1825.2746180710908;1080.0511963756298;1895.623763998652;2248.0697173849067;2248.0697173849067
2021-12-05T04:00:00;2891.8437392980522;3126.23593888253;1809.3090517989328;2308.5800483578523;1366.032605982743;2397.556596379438;2843.3249690157795;2843.3249690157795
2021-12-05T05:00:00;4419.178940535002;4777.366023105663;2764.900589189515;3527.862931735956;2087.5064729148908;3663.8326875962557;4345.034848674726;4345.034848674726
2021-12-05T06:00:00;4424.278263679817;4782.878660964571;2768.091028354186;3531.93375877003;2089.9152620170134;3668.060411133591;4350.048616405571;4350.048616405571
2021-12-05T07:00:00;4396.67158320616;4753.03438014221;2750.8186508075223;3509.8951434476317;2076.8745761882833;3645.1723906038833;4322.905115242038;4322.905115242038
2021-12-05T08:00:00;4248.615373277363;4592.977791273237;2658.1858998884713;3391.700786113487;2006.9366305335664;3522.4226244509287;4177.332962505122;4177.332962505122
2021-12-05T09:00:00;4145.925555464518;4481.964670252481;2593.937056020626;3309.7227520480014;1958.4286017184183;3437.2850194232274;4076.366053718476;4076.366053718476
2021-12-05T10:00:00;4046.4008347760414;4374.373186523459;2531.6684847377496;3230.271438210562;1911.41568338045;3354.7715186600767;3978.511138695799;3978.511138695799
2021-12-05T11:00:00;3873.727202768825;4187.7038631632095;2423.633613713394;3092.424812436063;1829.8491006810066;3211.6120526717145;3808.7345900168816;3808.7345900168816
2021-12-05T12:00:00;3839.614489317296;4150.826216796723;2402.290675853185;3065.1923833115684;1813.7351322047407;3183.330040042648;3775.194212782959;3775.194212782959
2021-12-05T13:00:00;3896.762076285062;4212.60577900862;2438.0455975262153;3110.813720762396;1840.7301824871436;3230.709700374846;3831.382989076899;3831.382989076899
2021-12-05T14:00:00;3935.974112881405;4254.99606323401;2462.5789745510942;3142.1169769209623;1859.25294006553;3263.219436541245;3869.9371340416624;3869.9371340416624
2021-12-05T15:00:00;3980.637150080828;4303.279167239615;2490.5228210278624;3177.7718068056097;1880.3506101323926;3300.2484633854865;3913.850823822157;3913.850823822157
2021-12-05T16:00:00;4154.89333065023;4491.659309245732;2599.5478283447023;3316.881792694132;1962.6647480704269;3444.7199815061254;4085.1833693830636;4085.1833693830636
2021-12-05T17:00:00;4310.510605931681;4659.889809422737;2696.9112304389528;3441.1122039063835;2036.1743465317375;3573.7384411799544;4238.189729445021;4238.189729445021
2021-12-05T18:00:00;4417.068875785423;4775.08493157784;2763.5804074662033;3526.178451583926;2086.5097325967713;3662.083284753221;4342.960186165413;4342.960186165413
2021-12-05T19:00:00;4411.793713911476;4769.382202758282;2760.2799531579235;3521.9672512038496;2084.0178818014733;3657.7097776456335;4337.773529892127;4337.773529892127
2021-12-05T20:00:00;4337.062254030551;4688.593544481187;2713.523517123961;3462.3085791527683;2048.716662201408;3595.751760288145;4264.295899353897;4264.295899353897
2021-12-05T21:00:00;3955.316373085879;4275.906068905729;2474.6806403481196;3157.5580449812433;1868.3897263149586;3279.2556292690656;3888.9548737103814;3888.9548737103814
2021-12-05T22:00:00;3342.3425633331735;3613.248980072913;2091.167849726019;2668.216560816372;1578.8366639012515;2771.0541033674062;3286.265414754465;3286.265414754465
2021-12-05T23:00:00;2449.08181934472;2647.5868999608338;1532.2909201906557;1955.1199631234438;1156.883262564006;2030.473566482598;2407.9916191445805;2407.9916191445805
2021-12-06T00:00:00;1751.7600913515373;1893.745253058739;1096.0050665226468;1398.4429177301681;827.4864129506391;1452.3412538582018;1722.3694142873028;1722.3694142873028
2021-12-06T01:00:00;1891.744141604505;2045.0754106409715;1183.5873953284386;1510.193210842744;893.6112779855309;1568.3985907436938;1860.0048404133481;1860.0048404133481
2021-12-06T02:00:00;1925.6036655178773;2081.6793457336503;1204.7719227887421;1537.223516903569;909.6056462358523;1596.4706901471275;1893.296276072056;1893.296276072056
2021-12-06T03:00:00;2088.9445169888663;2258.259440023334;1306.967652481503;1667.619715585881;986.7636634434197;1731.8925770840629;2053.8966277219324;2053.8966277219324
2021-12-06T04:00:00;2619.410391631694;2831.7210898086378;1638.858582692924;2091.094510538802;1237.3420993651166;2171.6888010711905;2575.4624530416845;2575.4624530416845
2021-12-06T05:00:00;3953.4129309964883;4273.848347395203;2473.4897340224743;3156.038513212961;1867.490589227303;3277.677532197212;3887.0833671879877;3887.0833671879877
2021-12-06T06:00:00;3947.299405845463;4267.239303559025;2469.6647498976977;3151.158041285312;1864.6027171821065;3272.6089586938147;3881.0724135273886;3881.0724135273886
2021-12-06T07:00:00;3874.4073751986207;4188.439165512285;2424.059169948433;3092.9677990710366;1830.1703966432208;3212.1759669225344;3809.403350651004;3809.403350651004
2021-12-06T08:00:00;3795.088305290443;4102.6910583044355;2374.4324528423513;3029.6468043174373;1792.7021080568204;3146.4144748015265;3731.4150800801417;3731.4150800801417
2021-12-06T09:00:00;3714.2016648307217;4015.2483244719247;2323.8249705760713;2965.0744065054673;1754.4933394588315;3079.3533484488803;3651.885539339897;3651.885539339897
2021-12-06T10:00:00;3618.8933752967864;3912.215025692533;2264.1944488359577;2888.9891005564796;1709.472154754224;3000.335587165141;3558.176313041313;3558.176313041313
2021-12-06T11:00:00;3494.741787614422;3778.000597019376;2186.5178481481776;2789.8779783334558;1650.8261378363798;2897.404556019217;3436.1077156260512;3436.1077156260512
2021-12-06T12:00:00;3218.5358564321928;3479.4073857540966;2013.7070269210726;2569.380759448394;1520.353559794409;2668.40900440417;3164.5359117804824;3164.5359117804824
2021-12-06T13:00:00;3130.5951484905186;3384.3388321106113;1958.686101433895;2499.177047873753;1478.8126311442695;2595.4995240091407;3078.0706552780066;3078.0706552780066
2021-12-06T14:00:00;3473.1093140031003;3754.6147495990526;2172.983288937428;2772.608616127928;1640.6075136764523;2879.4696036225782;3414.838187288543;3414.838187288543
2021-12-06T15:00:00;3505.401267364927;3789.5240580670707;2193.1870512375326;2798.3875191303814;1655.8614019151844;2906.2420687943722;3446.588352777866;3446.588352777866
2021-12-06T16:00:00;3656.828582644175;3953.2249900093307;2287.9289657127792;2919.27305456907;1727.3917710346761;3031.78673557084;3595.47505114042;3595.47505114042
2021-12-06T17:00:00;3784.8990967054015;4091.67598524414;2368.0574793010564;3021.5126844380234;1787.8889879814928;3137.966852295865;3721.396823979143;3721.396823979143
2021-12-06T18:00:00;3870.488448819758;4184.202598950633;2421.6072570479346;3089.8392914251076;1828.3191966142485;3208.926881343433;3805.5501752275422;3805.5501752275422
2021-12-06T19:00:00;3871.8992623161494;4185.727762912828;2422.489945692114;3090.9655541776424;1828.9856286246784;3210.0965521519097;3806.9373183799885;3806.9373183799885
2021-12-06T20:00:00;3791.9531641873537;4099.301805055114;2372.470922521953;3027.1439982006946;1791.2211480336423;3143.815206338246;3728.332539741373;3728.332539741373
2021-12-06T21:00:00;3463.390376583521;3744.1080645261536;2166.902544944193;2764.849917166024;1636.0165376046007;2871.4118713864073;3405.282312238358;3405.282312238358
2021-12-06T22:00:00;2973.3678221705554;3214.3677816571058;1860.3153558659117;2373.6613211190897;1404.5424859818988;2465.146210575604;2923.481257288729;2923.481257288729
2021-12-06T23:00:00;2181.117665419712;2357.903485553404;1364.6366439012177;1741.2022154181261;1030.3038881248492;1808.3110699045205;2144.5233136817474;2144.5233136817474
2021-12-07T00:00:00;1765.1077671294377;1908.174796104365;1104.3561645703217;1409.09846511472;833.7915116940187;1463.4074839150887;1735.493145456416;1735.493145456416
2021-12-07T01:00:00;1891.1427634522956;2044.4252890708644;1183.2111374692875;1509.7131262569683;893.3272024135076;1567.9000028925748;1859.413552062334;1859.413552062334
2021-12-07T02:00:00;1909.677321735069;2064.4621262718206;1194.807457013253;1524.5093999543576;902.0824510487264;1583.2665498010285;1877.6371412690871;1877.6371412690871
2021-12-07T03:00:00;2068.765613662206;2236.444978913359;1294.3425330989578;1651.5107491902838;977.2316685010228;1715.1627440985908;2034.0562819603813;2034.0562819603813
2021-12-07T04:00:00;2575.376873391341;2784.1185290728195;1611.3086006340168;2055.942230252262;1216.5417978636742;2135.181692929663;2532.1677202782885;2532.1677202782885
2021-12-07T05:00:00;3896.5819696483586;4212.411074214291;2437.932912126362;3110.669940314504;1840.6451047441983;3230.5603783872816;3831.205904232977;3831.205904232977
2021-12-07T06:00:00;3889.16814633525;4204.396339333908;2433.2943843087774;3104.751430835549;1837.143005290111;3224.4137596239;3823.9164685502765;3823.9164685502765
2021-12-07T07:00:00;3819.3546434701384;4128.924252543641;2389.614914026507;3049.0187999087157;1804.1649020974533;3166.5330996020575;3755.2742825381747;3755.2742825381747
2021-12-07T08:00:00;3740.5827707683507;4043.7676944395785;2340.3305559646524;2986.1346366948096;1766.9550953977719;3101.2252752411277;3677.8240284094745;3677.8240284094745
2021-12-07T09:00:00;3659.6485329335746;3956.2735053287383;2289.693293956003;2921.524241549543;1728.723843023983;3034.124687074214;3598.2476888733213;3598.2476888733213
2021-12-07T10:00:00;3564.8133763867186;3853.7516883171816;2230.35879228938;2845.8166411312345;1683.9261541737797;2955.4991887259575;3505.003657432105;3505.003657432105
2021-12-07T11:00:00;3436.9249242355836;3715.497511630585;2150.344187436017;2743.7223526192465;1623.5149385907687;2849.470015057626;3379.26089190551;3379.26089190551
2021-12-07T12:00:00;3410.6676333349883;3687.111992262564;2133.916068082066;2722.7609648812786;1611.1116696908753;2827.7007402706504;3353.4441405292773;3353.4441405292773
2021-12-07T13:00:00;3408.5052682019978;3684.7743612557856;2132.5631641352697;2721.034732949916;1610.090224016766;2825.907976464663;3351.3180551218225;3351.3180551218225
2021-12-07T14:00:00;3423.024005523502;3700.4698837298674;2141.646947778042;2732.6251473462044;1616.9485021143541;2837.9451048762858;3365.593200000445;3365.593200000445
2021-12-07T15:00:00;3455.7683918230696;3735.868296118223;2162.1337789723816;2758.765230878259;1632.4161080365745;2865.092671081221;3397.788207599042;3397.788207599042
2021-12-07T16:00:00;3600.9557650381266;3892.823520859044;2252.9716154001117;2874.6693748411435;1700.9988890124562;2985.463955197443;3540.5396563852714;3540.5396563852714
2021-12-07T17:00:00;3661.19307945714;3957.943241762151;2290.659653918;2922.7572643576586;1729.453447076918;3035.4052326499173;3599.7663213072174;3599.7663213072174
2021-12-07T18:00:00;3905.540339485033;4222.095545528086;2443.537799905947;3117.8214726015767;1844.8768082512213;3237.9875427263682;3840.013972349575;3840.013972349575
2021-12-07T19:00:00;4128.263948183024;4462.871539226238;2582.886906425933;3295.6233615318715;1950.0857126844353;3422.642214742955;4059.000769317386;4059.000769317386
2021-12-07T20:00:00;4150.350963469997;4486.748770224045;2596.7058538824913;3313.2555876879283;1960.5190506414046;3440.954016475529;4080.7172131220996;4080.7172131220996
2021-12-07T21:00:00;3400.164716974749;3675.757784515355;2127.3448203404846;2714.376409786091;1606.1503621309178;2818.9930303558594;3343.1174399787838;3343.1174399787838
2021-12-07T22:00:00;3138.8274451876478;3393.238379981878;1963.83671477057;2505.7489506529;1482.7013563743303;2602.3247189466597;3086.1648321635703;3086.1648321635703
2021-12-07T23:00:00;2147.846395668704;2321.9354843041033;1343.8201631532106;1714.641516965812;1014.5873960112899;1780.7266775746607;2111.810262575859;2111.810262575859
2021-12-08T00:00:00;1645.023977844153;1778.3578725136115;1029.2246199520364;1313.234696160694;777.067018117655;1363.848964481028;1617.4240977381749;1617.4240977381749
2021-12-08T01:00:00;1746.963151718295;1888.559507759191;1093.0038164269326;1394.6134856692336;825.2204620422644;1448.3642290612447;1717.652956738538;1717.652956738538
2021-12-08T02:00:00;1782.0268342713975;1926.4652019906798;1114.9417369897262;1422.605080396166;841.7836438637665;1477.4346668086698;1752.1283479064853;1752.1283479064853
2021-12-08T03:00:00;1927.3714538866784;2083.5904184018527;1205.877956096791;1538.6347553126413;910.4407039948326;1597.9363200520304;1895.0344048445902;1895.0344048445902
2021-12-08T04:00:00;2393.0963342492605;2587.0636312991314;1497.2630784106723;1910.4263401130993;1130.4371593175274;1984.0573762617855;2352.9454472124066;2352.9454472124066
2021-12-08T05:00:00;3575.9300771494904;3865.7694294468643;2237.3140599765284;2854.6911848127434;1689.1773976993322;2964.7157722092093;3515.9338444343725;3515.9338444343725
2021-12-08T06:00:00;3562.215652925092;3850.943411945032;2228.733502337048;2843.7428594558382;1682.6990564223736;2953.345480025741;3502.449518050135;3502.449518050135
2021-12-08T07:00:00;3469.042399689227;3750.2182002573254;2170.43878600285;2769.361968629032;1638.6864079531401;2876.0978248823812;3410.8395068417594;3410.8395068417594
2021-12-08T08:00:00;3552.035874119353;3839.9385329746005;2222.36442862527;2835.616267438343;1677.8903907322606;2944.9056755184247;3492.4405335175065;3492.4405335175065
