time_steps;Last_L;BHKW_1;Biomassekessel_1;Gaskessel_1;el_Leistungsbedarf_L;el_Leistung_L;el_Leistung_ges_L
2021-07-15 10:00:00;397.4899435302896;100.0;240.0;57.48994353028962;0.0;57.89473684210526;57.89473684210526
2021-07-15 11:00:00;297.7986186533513;100.0;197.7986186533513;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-15 12:00:00;322.01367859819413;100.0;222.01367859819413;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-15 13:00:00;255.5864478093241;100.0;155.5864478093241;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-15 14:00:00;193.31629978474209;100.0;93.31629978474209;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-15 15:00:00;186.3865486545756;100.0;86.38654865457559;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-15 16:00:00;162.3720763969792;100.0;0.0;62.372076396979196;0.0;57.89473684210526;57.89473684210526
2021-07-15 17:00:00;134.18786107361282;100.0;0.0;34.18786107361282;0.0;57.89473684210526;57.89473684210526
2021-07-15 18:00:00;124.56056676832608;100.0;0.0;24.560566768326083;0.0;57.89473684210526;57.89473684210526
2021-07-15 19:00:00;135.9043975336112;100.0;0.0;35.90439753361119;0.0;57.89473684210526;57.89473684210526
2021-07-15 20:00:00;150.48972669185454;100.0;0.0;50.48972669185454;0.0;57.89473684210526;57.89473684210526
2021-07-15 21:00:00;164.1632771858793;100.0;0.0;64.16327718587931;0.0;57.89473684210526;57.89473684210526
2021-07-15 22:00:00;136.50245030828523;100.0;0.0;36.50245030828523;0.0;57.89473684210526;57.89473684210526
2021-07-15 23:00:00;100.76220884066706;100.0;0.0;0.7622088406670571;0.0;57.89473684210526;57.89473684210526
2021-07-16 00:00:00;217.79137072627603;100.0;117.79137072627603;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-16 01:00:00;195.19680376625243;100.0;95.19680376625243;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-16 02:00:00;173.20550591803627;100.0;73.20550591803627;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-16 03:00:00;151.14234027350253;100.0;0.0;51.142340273502526;0.0;57.89473684210526;57.89473684210526
2021-07-16 04:00:00;175.0418446333177;100.0;75.04184463331771;0.0;0.0;57.89473684210526;57.89473684210526
