;waerme_ges_W_1;waerme_ges_W_2;waerme_ges_W_3;waerme_ges_W_4;waerme_ges_W_5;waerme_ges_W_6;waerme_ges_W_7;waerme_ges_W_8;waerme_ges_W_9;waerme_ges_W_10;waerme_ges_W_11;waerme_ges_W_12;waerme_ges_W_13;waerme_ges_W_14;waerme_ges_W_15;waerme_ges_W_16
2021-10-12T20:00:00;4972.246545375605;7611.396086957014;7400.97960817742;8110.035137905241;7652.999345118758;8089.033493160128;5303.103617988889;9331.930830742274;6326.695475548886;7364.37674162165;9472.941874030881;5686.077722380898;8378.056127985717;9344.931848917819;8143.237738168944;5606.258844881949
2021-10-12T21:00:00;4690.173034564153;7014.934778160076;6821.007427904535;7474.498356284663;7053.277828400715;7455.142489576649;5002.260720905627;8600.641115515755;5830.9087603926355;6787.272917356277;8730.601934840997;5363.508861150464;7721.516083796476;8612.623318715954;7505.0990598420985;5288.218075893059
2021-10-12T22:00:00;3982.4293855705087;5429.143742097926;5279.055467102211;5784.818713166673;5458.818990386052;5769.838419559686;4247.423270401987;6656.386462167471;4512.777781739094;5252.946955387173;6756.968433528667;4554.159332929246;5975.9957934844115;6665.659977257508;5808.501844012007;4490.229871593364
2021-10-12T23:00:00;3607.2252946985764;3983.949202732513;3873.813223301321;4244.946347905481;4005.725137829175;4233.953688361494;3847.252813521138;4884.509749374262;3311.5125146274277;3854.654588096084;4958.317606312466;4125.089775942524;4385.233622085899;4891.314729091969;4262.3252191845495;4067.1834208812625
2021-10-13T00:00:00;3663.8946658521268;3273.7722634866727;3183.2690727264912;3488.244178472543;3291.666430481082;3479.211065326326;3907.6930077977177;4013.7993042842863;2721.203827885294;3167.525646957371;4074.45020683745;4189.894778252238;3603.5239081480595;4019.3912314700374;3502.5251002084656;4131.078716571894
2021-10-13T01:00:00;3893.317944070542;3525.1091772983327;3427.657796247252;3756.046718135163;3544.377130966228;3746.3201069085817;4152.38228570621;4321.950222736928;2930.1184734094595;3410.7057023952098;4387.257469543974;4452.254775764144;3880.1768042648678;4327.971458258145;3771.4240273124256;4389.75580971202
2021-10-13T02:00:00;4019.0831672480886;3546.0297065404593;3447.999979014298;3778.3377965810687;3565.412010081754;3768.5534606587808;4286.5160226324915;4347.599778954951;2947.507900551355;3430.9472792640236;4413.294605861741;4596.075245492299;3903.204559779792;4353.656748811604;3793.806365753449;4531.557385394831
2021-10-13T03:00:00;4317.775572294764;3822.645593186356;3716.96884004524;4073.075389365827;3843.5398561648276;4062.5278046891935;4605.083647832414;4686.743911171036;3177.434770538646;3698.5859067516803;4757.5634082855695;4937.6488610966635;4207.682660477135;4693.273368351808;4089.750618473647;4868.336127641508
2021-10-13T04:00:00;4846.38252596289;4806.491593378589;4673.61649072882;5121.375272946906;4832.763476792231;5108.113024108289;5168.864510850695;5892.985541090855;3995.2208858505833;4650.502285610084;5982.0320690072895;5542.144272922813;5290.626829554025;5901.1955046576195;5142.342256825103;5464.345875433324
2021-10-13T05:00:00;5694.315241605257;7317.536228246061;7115.243483406759;7796.923883079123;7357.533272853072;7776.733067291932;6073.219315283366;8971.644774926373;6082.435182520922;7080.053775891935;9107.211680926099;6511.808846168101;8054.597151220441;8984.143851366063;7828.844601371258;6420.398686482276
2021-10-13T06:00:00;6517.193166692722;7315.792850809218;7113.548301509507;7795.066293208633;7355.780366260112;7774.88028781275;6950.852164312755;8969.507311908206;6080.986063592431;7078.366977819534;9105.041919566285;7452.821685209736;8052.678171594201;8982.00341048661;7826.9794065011765;7348.20196487567
2021-10-13T07:00:00;6800.656189245239;7139.711729687986;6942.334929886869;7607.449716288925;7178.736800371096;7587.749560415238;7253.1770323067585;8753.623547073177;5934.625051814807;6908.000372507013;8885.896022225068;7776.979540807956;7858.861229343583;8765.818881661648;7638.594724622563;7667.809422567005
2021-10-13T08:00:00;7479.591886242776;7268.431097108292;7067.4958599674455;7744.601768393599;7308.159737151351;7724.546445294939;7977.289627744736;8911.439566581294;6041.618332701752;7032.542296852637;9046.096735958006;8553.385357856037;8000.545891747914;8923.854766594748;7776.308279197194;8433.316366292178
2021-10-13T09:00:00;6583.514671102755;6742.8027998998605;6556.398517945411;7184.538422440206;6779.658399373744;7165.933432321178;7021.586752144972;8266.994466603457;5604.708975761615;6523.972678023675;8391.91368597407;7528.664511042939;7421.973534435419;8278.511841439044;7213.952025866481;7422.980139552149
2021-10-13T10:00:00;6057.1184342482975;6527.205123543502;6346.761023318355;6954.816475122677;6562.882284044292;6936.8063700621815;6460.163708721099;8002.661540023272;5425.501268271521;6315.371983070062;8123.5865311437365;6926.697193411232;7184.659720656609;8013.810652679767;6983.289593599269;6829.462997582885
2021-10-13T11:00:00;5691.367619187034;6428.704298361822;6250.983246123513;6849.862647439868;6463.843061542019;6832.124329488325;6070.075555824156;7881.8948794967455;5343.626048811761;6220.0678919793945;8000.995014314243;6508.438053908848;7076.2373717738365;7892.875742990555;6877.90608343945;6417.075212052211
2021-10-13T12:00:00;5130.336818918445;6256.981620832697;6084.007829244009;6666.890045196389;6291.181762135407;6649.625550788774;5471.713338754567;7671.354772207137;5200.887834355365;6053.918281847877;7787.2735203725615;5866.863927230911;6887.217878588827;7682.042316364234;6694.184388736052;5784.5072455296695
2021-10-13T13:00:00;4834.100765886958;6019.30116360965;5852.898030585071;6413.638626185957;6052.202163295119;6397.02994846012;5155.765513103987;7379.9473140634855;5003.324620437716;5823.951477977182;7491.462721651248;5528.0993051759215;6625.596989544263;7390.228876465191;6439.896154781092;5450.498065308048
2021-10-13T14:00:00;4382.131995092648;5693.289582919843;5535.899015798603;6066.269320403921;5724.408630411495;6050.560185852847;4673.7223960251595;6980.241729665955;4732.339380809836;5508.520238438157;7085.717347366024;5011.244492090367;6266.747799436681;6989.966432007093;6091.104714075146;4940.898652697946
2021-10-13T15:00:00;4247.76953986195;5649.7051469987455;5493.519468367257;6019.829573641618;5680.585965587481;6004.2406988732655;4530.419360676183;6926.805154211738;4696.111407597554;5466.350286628127;7031.473313370674;4857.592544939392;6218.773308780587;6936.455410020717;6044.474842323013;4789.403609927444
2021-10-13T16:00:00;3951.77912203198;5587.524685084648;5433.057980698539;5953.575534927399;5618.065630438556;5938.158230782396;4214.733514980536;6850.568973230393;4644.426165814697;5406.187822045821;6954.085158203975;4519.108822239341;6150.329702111227;6860.113018653487;5977.949558623306;4455.6713859083275
2021-10-13T17:00:00;3721.3733030074895;5724.089250970753;5565.847229316754;6099.086741449285;5755.376646887133;6083.29262331842;3968.996317252307;7018.003576320268;4757.940481879851;5538.320337717247;7124.049798056074;4255.625227307683;6300.649772833654;7027.780887544135;6124.056490113319;4195.8864679581775
2021-10-13T18:00:00;4974.358465954104;7263.782090610043;7062.975374908101;7739.648195405617;7303.485319570123;7719.605700017115;5305.356067371384;8905.73966519951;6037.754015559108;7028.044168659565;9040.310705665166;5688.492836845405;7995.428612744595;8918.146924249533;7771.334426210297;5608.640056938683
2021-10-13T19:00:00;5010.4668405773455;7555.216685469111;7346.353282065698;8050.1753020895585;7596.5128716933605;8029.328669620586;5343.867120746703;9263.05223307003;6279.998396438574;7310.02057976263;9403.022479647414;5729.785042021263;8316.218040265008;9275.957291265104;8083.13283532622;5649.352618706992
2021-10-13T20:00:00;4987.622766836112;7571.778771119129;7362.457510089611;8067.822405859232;7613.165484326486;8046.930074672828;5319.502984937828;9283.358131742632;6293.765026259241;7326.045161450442;9423.635212565645;5703.661402012047;8334.448346714325;9296.291479619927;8100.85218659203;5623.59569187398
2021-10-13T21:00:00;4688.68472658792;6929.344185642157;6737.782980951572;7383.30053858287;6967.219404820525;7364.1808365937895;5000.673379782973;8495.703009547498;5759.764701110187;6704.4600717706035;8624.078151474176;5361.806887052744;7627.304354443502;8507.539015540737;7413.527876965606;5286.539993424799
2021-10-13T22:00:00;3901.1782705191395;5823.461764870853;5662.472597460223;6204.969364067338;5855.292322685882;6188.901053631866;4160.765644264102;7139.838968355876;4840.540260803856;5634.467827844114;7247.726195565472;4461.243555122153;6410.031611529547;7149.786017673073;6230.372597708179;4398.618408192197
2021-10-13T23:00:00;3456.57855577039;4259.361641115749;4141.611905307326;4538.401651924115;4282.642957701445;4526.649064224605;3686.581925833299;5222.178397222274;3540.439062125723;4121.128823888178;5301.088628918985;3952.8157226847343;4688.387056851196;5229.453808655303;4556.981933430007;3897.3276816572593
2021-10-14T00:00:00;2625.17629760736;2546.8761229715305;2476.4679219580753;2713.727496665965;2560.797136099666;2706.700062154166;2799.8575281123008;3122.590329357223;2116.9979146926075;2464.220107523224;3169.7745325078745;3002.054770801794;2803.4109466260707;3126.940645959765;2724.8375359893816;2959.9131305191454
2021-10-14T01:00:00;2792.1712860967427;2822.2513572061785;2744.2304283214125;3007.1431592116182;2837.677548468566;2999.3558991993555;2977.9644903400076;3460.213363163175;2345.8935375989026;2730.658346585753;3512.4992518169397;3193.024079168422;3106.5234298443056;3465.0340479326705;3019.4544464691003;3148.201688362337
2021-10-14T02:00:00;2898.0981298112274;2552.3928221548626;2481.8321124027498;2719.6056067670465;2566.343989102048;2712.5629503754385;3090.9397869223676;3129.3540629226177;2121.583469742483;2469.557768405946;3176.6404701234146;3314.158109983371;2809.483316907572;3133.7138025936124;2730.7397111575897;3267.6352882583565
2021-10-14T03:00:00;3226.4336489404654;2843.858429007561;2765.2401742297207;3030.1657571075207;2859.4027227278953;3022.3188780660057;3441.1230015958045;3486.70465296097;2363.853628210915;2751.56418504308;3539.3908408111392;3689.6304973136926;3130.3068801135155;3491.562244748574;3042.5712992112485;3637.836944875555
2021-10-14T04:00:00;3843.9004461088825;4031.3279282197386;3919.8821674459136;4295.4289563653165;4053.3628314906096;4284.305567694924;4099.676509787641;4942.598302912182;3350.894352696656;3900.495690048944;5017.283912556237;4395.742748114;4437.384583206501;4949.484210184327;4313.014504168031;4334.037075230289
2021-10-14T05:00:00;4378.246712889243;5986.53806377893;5821.0406642126445;6378.72914469029;6019.259983084811;6362.210868117608;4669.578584184423;7339.778207380821;4976.091488290096;5792.2516679002565;7450.68663579739;5006.8014266911905;6589.533817141641;7350.003807163908;6404.8437533670985;4936.517957268038
2021-10-14T06:00:00;5202.101221565418;6160.314088053883;5990.0126632198935;6563.889612874356;6193.985852659844;6546.891847087693;5548.252999418402;7552.835814690755;5120.53647236118;5960.387985705993;7666.963670686917;5948.9310506985585;6780.813481008909;7563.358241130116;6590.762271165654;5865.422343647934
2021-10-14T07:00:00;5472.761270629474;5877.813117374098;5715.321410865518;6262.881391448141;5909.940755162867;6246.663112756696;5836.922974315679;7206.476291696168;4885.717840848796;5687.0552680032815;7315.370448624446;6258.447898118961;6469.857519510402;7216.516178505157;6288.521717760333;6170.594317759472
2021-10-14T08:00:00;5482.939294758624;5679.671671706097;5522.657570727625;6051.759270317632;5710.7162848273165;6036.087710809323;5847.778251923235;6963.545527805742;4721.019988640763;5495.344281298858;7068.76885593295;6270.087111044241;6251.758220233176;6973.246969406122;6076.535259635528;6182.0701440839985
2021-10-14T09:00:00;5406.038668005048;5744.263024644271;5585.463300517355;6120.5821427511255;5775.660688730204;6104.732360400055;5765.760598888357;7042.737574967237;4774.709195683056;5557.839394134059;7149.157542181569;6182.146391164351;6322.85555561241;7052.54934499409;6145.639893896628;6095.3639007431175
2021-10-14T10:00:00;4779.901702134021;5384.068540465897;5235.226366067147;5736.790537401344;5413.497411449683;5721.9346169528;5097.960002364156;6601.122137593341;4475.310663884922;5209.334618999681;6700.869032033569;5466.119255279545;5926.380379316106;6610.318659775772;5760.277040205711;5389.388066482304
2021-10-14T11:00:00;4359.963965842438;5063.87012536668;4923.879812340829;5395.615230284404;5091.54881843643;5381.642813109771;4650.079289222698;6208.5437685685565;4209.157406198387;4899.527885265038;6302.358569598237;4985.893951621705;5573.929887560679;6217.193360152852;5417.704956484302;4915.903972944348
2021-10-14T12:00:00;3978.288060999322;4938.135356479908;4801.620971789289;5261.64330423059;4965.126793757142;5248.017819066601;4243.006378939283;6054.387007723935;4104.644964019971;4777.873697646338;6145.872408110709;4549.423466923712;5435.530448228147;6062.82183187307;5283.184547442228;4485.560485774527
2021-10-14T13:00:00;3758.329650652697;4773.783693309814;4641.812798125026;5086.524607469203;4799.87679806118;5073.352607474523;4008.4117684203957;5852.884111921552;3968.0336364924246;4618.855883848585;5941.324683314399;4297.887143149611;5254.624416925111;5861.038207156353;5107.348912222696;4237.555127983325
2021-10-14T14:00:00;3490.6853124417225;4578.170734767506;4451.607545274275;4878.09662013502;4603.194635351719;4865.464362628567;3722.958172073507;5613.05339258193;3805.4374970155823;4429.591325048741;5697.869978696691;3991.818951410771;5039.308287360239;5620.8733615144965;4898.067617716653;3935.783398708686
2021-10-14T15:00:00;3336.695577006254;4533.807278834879;4408.470513781685;4830.826818072157;4558.588692457564;4818.3169698491665;3558.721842344348;5558.661701826882;3768.5619918228317;4386.667635450186;5642.656397038386;3815.7219706708916;4990.47630967984;5566.40589358397;4850.604292405646;3762.158396724615
2021-10-14T16:00:00;3106.1821786738437;4493.811209755725;4369.580133057795;4788.210519839316;4518.374008190296;4775.811030244941;3312.8699068991045;5509.624633477772;3735.3167177112346;4347.969594050454;5592.878349325719;3552.115352011313;4946.451625138961;5517.300507988574;4807.8135224361395;3502.2521820042734
2021-10-14T17:00:00;2961.051093869301;4624.832815359855;4496.979656118815;4927.815634740002;4650.111766996867;4915.054625500165;3158.0816891617055;5670.263305655894;3844.223650145782;4474.739040015096;5755.944367694805;3386.148797336027;5090.670419324598;5678.16297804246;4947.990182681079;3338.615399228587
2021-10-14T18:00:00;3120.506805225981;5095.131420738894;4954.276891527319;5428.924520857201;5122.980985449928;5414.86584636365;3328.147705013445;6246.871592105796;4235.142218147684;4929.7746302671285;6341.265549419635;3568.4964664987447;5608.339985822517;6255.57458107799;5451.1506157708145;3518.403344979536
2021-10-14T19:00:00;3838.999915972625;5926.314097694224;5762.481585191613;6314.559776086815;5958.706837808808;6298.20767170205;4094.449894643262;7265.940782625262;4926.032512328954;5733.982203263876;7375.733483494405;4390.138682631458;6523.243774901926;7276.063513911068;6340.411674447494;4328.51167737033
2021-10-14T20:00:00;3543.460252370647;6056.87597836641;5889.434092382245;6453.675048479078;6089.982358865181;6436.962692938833;3779.244796705288;7426.0158103396025;5034.557315176011;5860.3068441549585;7538.227340395531;4052.1704258381483;6666.956538230771;7436.361554245468;6480.09648676175;3995.2876833543896
2021-10-14T21:00:00;3573.9943247580973;5356.255182083267;5208.18190590858;5707.155065641726;5385.532027562675;5692.375888837218;3811.8106295279617;6567.021647534476;4452.191823841799;5182.423912049292;6666.253263221886;4087.0880646139885;5895.765512480208;6576.170661746789;5730.520240399331;4029.7151623279756
2021-10-14T22:00:00;3017.2187085079427;4539.323978018212;4413.8347042263595;4836.70492817324;4564.135545459948;4824.17985807044;3217.9867396626737;5565.425435392276;3773.1475468727085;4392.005296332909;5649.522334653927;3450.380009405164;4996.548679961339;5573.179050217818;4856.506467573855;3401.9449593158015
2021-10-14T23:00:00;2672.673743543393;3346.797504554647;3254.2755364358823;3566.053461322785;3365.0908214450487;3556.8188542386874;2850.5154902809036;4103.331696339455;2781.9033969245816;3238.180935517883;4165.335486761251;3056.371097786433;3683.9046374436457;4109.048357867705;3580.652935379549;3013.4669867002785
2021-10-15T00:00:00;2732.189440256901;2712.3618639858632;2637.378821968911;2890.0545671686236;2727.187408415071;2882.5705182981096;2913.9914067883165;3325.4836581206823;2254.5519030781743;2624.3351939374434;3375.733700536986;3124.4310530051453;2985.5652860875557;3330.116640754809;2901.8864920496258;3080.5715435770358
2021-10-15T01:00:00;2892.6976824890835;2992.8336911399574;2910.0970263194595;3188.900711479788;3009.192271256558;3180.6427744016964;3085.1799897217534;3669.3553553851334;2487.6838830201295;2895.704621697642;3724.8015043380333;3307.982357649068;3294.287718000194;3674.4674116715705;3201.956116765152;3261.5462286572697
2021-10-15T02:00:00;2982.613847670748;2791.1078535854535;2713.947884542202;2973.959377183197;2806.3638170464765;2966.2580494745075;3181.079245025987;3422.029957872573;2320.0066357481865;2700.525570535628;3473.7388724880607;3410.807167130184;3072.242987941711;3426.7974464541426;2986.134809560744;3362.9276247218713
2021-10-15T03:00:00;3232.8410705118285;3076.92663065063;2991.8652227711837;3278.5027616805355;3093.744855782689;3270.0127922629104;3447.956777879218;3772.4572680831398;2557.5830728467463;2977.0684189290355;3829.4613484586243;3696.9577882519743;3386.850942819754;3777.7129634369076;3291.9249990455437;3645.0613782437576
2021-10-15T04:00:00;3731.915224184621;4228.465206955739;4111.569600771963;4505.481125412161;4251.577646201201;4493.813788293057;3980.239705894607;5184.297910751222;3514.7575277557416;4091.235098935811;5262.635745693772;4267.680579472819;4654.378570551192;5191.520548015428;4523.92662980998;4207.77259192689
2021-10-15T05:00:00;4283.243289640619;6277.319195611727;6103.783173280736;6688.5599785691065;6311.630500407209;6671.239367975232;4568.253560786362;7696.28959874023;5217.792701855116;6073.595823388557;7812.585127013376;4898.1590165544;6909.603961386146;7707.011881488817;6715.943039127036;4829.400625691425
2021-10-15T06:00:00;5386.490974270914;6430.922483966484;6253.140110152095;6852.226151190124;6466.073371564766;6834.481712739066;5744.912186723185;7884.6144797377465;5345.469834717607;6222.214088851681;8003.7557093376945;6159.792369727308;7078.6789847559785;7895.599132112209;6880.279263407983;6073.3236760893415
2021-10-15T07:00:00;5777.507982067495;6202.461896856563;6030.99529898267;6608.79861596266;6236.36403788106;6591.684554387793;6161.9477640659425;7604.511017494607;5155.570301662636;6001.167934523616;7719.419716640135;6606.944995168213;6827.206639870469;7615.1054365647615;6635.855132357209;6514.199352396591
2021-10-15T08:00:00;5831.930924151133;6009.72865687979;5843.590155091869;6403.439003797363;6042.577334039378;6386.85673888507;6219.992050171135;7368.210969027788;4995.367823244984;5814.68963624473;7479.549033438896;6669.181064064677;6615.060289344712;7378.476180640159;6429.6547749920355;6575.56177633043
2021-10-15T09:00:00;5740.437282387335;6141.701102412435;5971.914232182293;6544.057250210674;6175.271129986455;6527.110842060327;6122.410351791387;7530.015415834198;5105.065106701207;5942.379063691686;7643.798441986528;6564.552310557577;6760.325697081768;7540.506049451078;6570.848714524555;6472.401759282237
2021-10-15T10:00:00;5043.981371374967;5771.789385836585;5612.228697501585;6149.911815512587;5803.337506724113;6133.9860814107105;5379.611733952451;7076.486192925624;4797.589479776029;5584.472418066884;7183.416121895372;5768.111023085424;6353.154517384164;7086.344980702977;6175.089642759365;5687.140595027468
2021-10-15T11:00:00;4424.821812887188;5390.697683083015;5241.67224652961;5743.853969516134;5420.162788409166;5728.9797576928395;4719.252826813643;6609.249779311535;4480.820896977949;5215.748620209007;6709.119487267953;5060.062992886509;5933.67724421344;6618.457624725957;5767.369390112965;4989.031858968585
2021-10-15T12:00:00;4423.8358900233525;5246.086992305992;5101.059307544708;5589.76951902641;5274.7616676200105;5575.2943223534685;4718.201299891447;6431.950247359761;4360.618532969749;5075.831107629008;6529.14085359237;5058.935527870269;5774.500600376335;6440.911083395391;5612.654115671252;4987.92022085384
2021-10-15T13:00:00;3903.071433346211;5015.439016596083;4876.78757797047;5344.011294631874;5042.852989252098;5330.172510358407;4162.784779587755;6149.164943456846;4168.900812896165;4852.668553950994;6242.082495007282;4463.408506292137;5520.620541550431;6157.73180991185;5365.889753578502;4400.752968646352
2021-10-15T14:00:00;3365.9406571294244;4655.978156664622;4527.26398677943;4961.001374843129;4681.427346147626;4948.154428229112;3589.912912375618;5708.448964033863;3870.1120795043535;4504.873594109284;5794.707034156545;3849.1655654444157;5124.952884012482;5716.4018357473005;4981.311785680526;3795.132523734123
2021-10-15T15:00:00;3184.5308501839595;4569.211742198408;4442.896223388488;4868.550704549293;4594.186673674134;4855.94316702549;3396.4319586916363;5602.069244862798;3797.9906610994335;4420.923086561284;5686.719853951196;3641.712002456198;5029.446897710219;5609.8739109489625;4888.482621015498;3590.591110621328
2021-10-15T16:00:00;3994.9594442555435;5523.885344504542;5371.177944956039;5885.767043244486;5554.078442514134;5870.525335114645;4260.787088736381;6772.544138151153;4591.5282843334;5344.6138250726;6874.881321308658;4568.488245805733;6080.280270806268;6781.979481279149;5909.86345800214;4504.357640940441
2021-10-15T17:00:00;4043.4668491561797;5804.843258014191;5644.368797840993;6185.131118481669;5836.572048618778;6169.114180916853;4312.5222133084035;7117.011800228887;4825.064305835046;5616.453563799455;7224.554095306936;4623.9595246047575;6389.537750261217;7126.927047292819;6210.453134060328;4559.05023618582
2021-10-15T18:00:00;4068.9036590430965;6072.43379674613;5904.56181602986;6470.252093253411;6105.625214986609;6453.4968100070155;4339.651607901048;7445.0904299413305;5047.489184445178;5875.359750943282;7557.590188881417;4653.048122023756;6684.08142230265;7455.462748141479;6496.741398195332;4587.7304995462
2021-10-15T19:00:00;4064.3684138694603;6266.139209434009;6092.912256989467;6676.647567270739;6300.389405354603;6659.357804906978;4334.814584058948;7682.582408034716;5208.499745982212;6062.778671155481;7798.670812477113;4647.861782949051;6897.297867913026;7693.285594259901;6703.981858245828;4582.6169642183795
2021-10-15T20:00:00;4008.7623643492193;6220.6901351898005;6048.719619022784;6628.221025688255;6254.691910249439;6611.056668086033;4275.508465647118;7626.859697992729;5170.721860151065;6018.8045957731965;7742.106099036216;4584.272756033097;6847.270922707077;7637.485252698866;6655.357057707004;4519.920574546849
2021-10-15T21:00:00;3792.845257169565;5682.349496414828;5525.261367171427;6054.612525125665;5713.408746303257;6038.933576864681;4045.2240696862923;6966.828667281502;4723.245832792807;5497.93520020228;7072.101605605264;4337.35791747647;6254.705769599199;6976.534682871636;6079.4001957097;4276.471827418034
2021-10-15T22:00:00;3219.038150418152;4792.811465752799;4660.314549213881;5106.7989305166;4819.008574726274;5093.574428390567;3433.235400968481;5876.213058973105;3983.849778557491;4637.266131222795;5965.006144676467;3681.1732780246107;5275.568767172635;5884.399655527315;5127.706238639662;3629.49844463735
2021-10-15T23:00:00;2864.3031040106634;3522.6678186927516;3425.2839288187633;3753.4454208370994;3541.9224280974945;3743.7255458972054;3054.896014362522;4318.957001863904;2928.0891830837872;3408.343575352089;4384.219019317481;3275.511365181347;3877.4895391176556;4324.974067302886;3768.8120802658846;3229.5310509526585
2021-10-16T00:00:00;2566.713127564869;2594.415253926044;2522.6928371727404;2764.381019102834;2608.5961119913354;2757.222412867952;2737.5041742023304;3180.875547568547;2156.513083957919;2510.216409163372;3228.9404751456186;2935.1984462561927;2855.7384701003875;3185.3070657139506;2775.6984346741738;2893.995308231072
2021-10-16T01:00:00;2630.5497281096546;2864.53147535448;2785.3417157477916;3052.1931395174774;2880.188766227285;3044.2892186441863;2805.588510773294;3512.0507834692453;2381.0373442197283;2771.566310797198;3565.1199664756277;3008.199627697572;3153.0622249480502;3516.943686866996;3064.688862040967;2965.9717283794757
2021-10-16T02:00:00;2621.774346363606;2713.4613205865144;2638.447884173601;2891.2260515536177;2728.2928745540867;2883.7389690219106;2796.2292084414366;3326.831643803133;2255.4657862897993;2625.398968904053;3377.1020550874523;2998.164424857922;2986.775485767785;3331.4665044179987;2903.0627725085083;2956.077395690612
2021-10-16T03:00:00;2976.4030086892203;2989.8431244707645;2907.1891336434337;3185.7142263077753;3006.185358398601;3177.464540911511;3174.455132087679;3665.68877950565;2485.198083516443;2892.81111052423;3721.0795243091356;3403.704680789678;3290.995925650573;3670.795727608099;3198.756586077107;3355.9248402347052
2021-10-16T04:00:00;3473.674640965313;4021.111584975894;3909.9482542512746;4284.54331833756;4043.09064656403;4273.448118978164;3704.8155975596055;4930.072583923773;3342.4023898768187;3890.6109067963253;5004.568922479719;3972.366175036537;4426.139195876523;4936.941040670065;4302.08430018194;3916.603692603667
2021-10-16T05:00:00;4102.40493312339;5969.475670124647;5804.449959162038;6360.5489566548595;6002.104327805468;6344.077759267909;4375.382082277399;7318.858907482407;4961.908995682785;5775.743015144775;7429.451232794801;4691.358943195022;6570.752809021681;7329.055363007663;6386.589135380899;4625.5035287822775
2021-10-16T06:00:00;4899.416075235107;6089.217912613542;5920.881936262317;6488.135772921145;6122.501071435836;6471.334178323351;5225.42695288846;7465.668548139417;5061.440368788535;5891.599157106164;7578.479254724601;5602.791483455042;6702.556123026315;7476.069535271384;6514.698293904323;5524.141744759106
2021-10-16T07:00:00;5910.133572809419;6860.580730507116;6670.920486419937;7310.0322404969775;6898.080094357052;7291.1022731688845;6303.398362640051;8411.395768185737;5702.607586237204;6637.928257648116;8538.496977388644;6758.610728163016;7551.614680684069;8423.114319388838;7339.959617415679;6663.736062688266
2021-10-16T08:00:00;5422.497653823108;6320.8124048691925;6146.074016002783;6734.902522211361;6355.361439930231;6717.46190355074;5783.314778159967;7749.614325999292;5253.9448462294995;6115.677509194271;7866.715622720602;6200.968280171461;6957.478036546901;7760.410899455866;6762.475309808153;6113.921575624725
2021-10-16T09:00:00;4773.807669850487;5864.121061423178;5702.007870783109;6248.292339242276;5896.173859572545;6232.11184017649;5091.4604685304985;7189.689184888837;4874.336818570361;5673.807572411309;7298.329678616259;5459.150344769849;6454.786327319931;7199.705684310514;6273.87293776533;5382.516982742031
2021-10-16T10:00:00;4650.264060170822;5498.8608101101545;5346.845211953958;5859.10309737574;5528.91712609541;5843.930437863954;4959.696172956504;6741.862877923461;4570.727552546231;5320.401433947699;6843.736448931178;5317.87043028222;6052.735133049981;6751.255476668853;5883.090349556281;5243.22029900469
2021-10-16T11:00:00;4009.833259018014;5147.059958146659;5004.769868380267;5484.255009275571;5175.193359925565;5470.053051646795;4276.650618462902;6310.538429791626;4278.305921483601;4980.0178850844;6405.894431013399;4585.497391670868;5665.499039966602;6319.330117847533;5506.707628002969;4521.128019240928
2021-10-16T12:00:00;3794.0621078504637;5011.769788822966;4873.219785726269;5340.101687796415;5039.163705785051;5326.273027791517;4046.521890538405;6144.666297033803;4165.85090109474;4849.118406860587;6237.515871352407;4338.749463025344;5516.581729763692;6153.226896084454;5361.964140756541;4277.843839008859
2021-10-16T13:00:00;3273.9056565111464;4868.357568167664;4733.7721852457;5187.294221803076;4894.967605855657;5173.861270085578;3491.753832710849;5968.836146014361;4046.6447216773886;4710.360469395205;6059.0288218318365;3743.917733922142;5358.724272293028;5977.151782791858;5208.53107880407;3691.362119039527
2021-10-16T14:00:00;3375.940977597556;4445.546781704938;4322.649971531145;4736.784184521735;4469.845770788731;4724.517867916936;3600.5786617851927;5450.450166795228;3695.1986716799524;4301.271534019921;5532.809721141735;3860.60156301847;4893.3257488115505;5458.043600883912;4756.176646963609;3806.4079873629853
2021-10-16T15:00:00;3073.1042742045033;4395.19006344895;4273.685361006414;4683.128488533783;4419.213806897665;4671.001118042846;3277.5909734701095;5388.710453573192;3653.3414857033094;4252.549086722207;5470.137084012344;3514.288680708965;4837.896835751463;5396.217873400914;4702.301283786122;3464.9565063355208
2021-10-16T16:00:00;2687.675742613344;4378.94596078573;4257.890325353276;4665.820199505411;4402.880915319903;4653.737650341527;2866.515733796366;5368.794417049956;3639.839167646329;4236.832168239074;5449.920104293186;3073.5268304968654;4820.016541215952;5376.2740903418835;4684.922134374032;3030.381894118748
2021-10-16T17:00:00;3447.692628344659;5543.416063129278;5390.168738316854;5906.577261567847;5573.71591442299;5891.2816635590025;3677.104722028028;6796.489720958629;4607.762482073953;5363.510696072866;6899.1887361608715;3942.654103883846;6101.778226633101;6805.958424487912;5930.758873658021;3887.3087075836966
2021-10-16T18:00:00;3585.5177416502474;5794.735537190272;5634.540504207559;6174.361218963945;5826.409079833242;6158.372170995137;3824.1008233577904;7104.619257453864;4816.662631441254;5606.673877747637;7211.974293815853;4100.265819071298;6378.411926375385;7114.517239529791;6199.639142419393;4042.707932755855
