time_steps,Last_L,Biomassekessel,Gaskessel,el_Leistungsbedarf_L,el_Leistung_L,el_Leistung_ges_L
1973-05-27 07:12:00,1213.7451136341813,240.0,493.7451136341813,0.0,0.0,0.0
1973-05-27 07:16:00,1186.5683394029609,240.0,466.5683394029609,0.0,0.0,0.0
1973-05-27 07:20:00,1127.8068224658966,240.0,407.80682246589663,0.0,0.0,0.0
1973-05-27 07:24:00,1170.078641312137,240.0,450.07864131213705,0.0,0.0,0.0
1973-05-27 07:28:00,1121.501611043327,240.0,401.5016110433271,0.0,0.0,0.0
1973-05-27 07:32:00,1122.2005707651151,240.0,402.2005707651151,0.0,0.0,0.0
1973-05-27 07:36:00,1118.5077888058092,240.0,398.50778880580924,0.0,0.0,0.0
1973-05-27 07:40:00,1201.4516211580758,240.0,481.4516211580758,0.0,0.0,0.0
1973-05-27 07:44:00,1206.6775845081804,240.0,486.6775845081804,0.0,0.0,0.0
1973-05-27 07:48:00,1029.554713825164,240.0,309.5547138251641,0.0,0.0,0.0
1973-05-27 07:52:00,911.890891835156,240.0,191.89089183515603,0.0,0.0,0.0
1973-05-27 07:56:00,949.496693185102,240.0,229.496693185102,0.0,0.0,0.0
1973-05-27 08:00:00,889.3478346147964,240.0,169.3478346147964,0.0,0.0,0.0
1973-05-27 08:04:00,923.9731585651464,240.0,203.97315856514638,0.0,0.0,0.0
1973-05-27 08:08:00,942.3974669076044,240.0,222.39746690760444,0.0,0.0,0.0
1973-05-27 08:12:00,1002.0138731109404,240.0,282.0138731109404,0.0,0.0,0.0
1973-05-27 08:16:00,1049.504267067668,240.0,329.504267067668,0.0,0.0,0.0
1973-05-27 08:20:00,1116.010619463182,240.0,396.0106194631819,0.0,0.0,0.0
1973-05-27 08:24:00,1371.6912247830792,240.0,651.6912247830792,0.0,0.0,0.0
1973-05-27 08:28:00,1353.576181509016,240.0,633.5761815090159,0.0,0.0,0.0
1973-05-27 08:32:00,1555.971812620414,240.0,835.9718126204141,0.0,0.0,0.0
1973-05-27 08:36:00,1346.910105219151,240.0,626.9101052191511,0.0,0.0,0.0
1973-05-27 08:40:00,1289.362500571949,240.0,569.3625005719491,0.0,0.0,0.0
1973-05-27 08:44:00,1176.9225020194913,240.0,456.9225020194913,0.0,0.0,0.0
1973-05-27 08:48:00,1189.4502924641656,240.0,469.4502924641656,0.0,0.0,0.0
1973-05-27 08:52:00,1140.882615932108,240.0,420.8826159321079,0.0,0.0,0.0
1973-05-27 08:56:00,1088.5468157191342,240.0,368.5468157191342,0.0,0.0,0.0
1973-05-27 09:00:00,1127.158728187717,240.0,407.1587281877171,0.0,0.0,0.0
1973-05-27 09:04:00,1090.6862114539506,240.0,370.6862114539506,0.0,0.0,0.0
1973-05-27 09:08:00,1064.1111677650254,240.0,344.11116776502536,0.0,0.0,0.0
1973-05-27 09:12:00,1058.3298270704972,240.0,338.32982707049723,0.0,0.0,0.0
1973-05-27 09:16:00,1125.121791852067,240.0,405.12179185206696,0.0,0.0,0.0
1973-05-27 09:20:00,1110.5520023248453,240.0,390.55200232484526,0.0,0.0,0.0
1973-05-27 09:24:00,957.8273505478436,240.0,237.8273505478436,0.0,0.0,0.0
1973-05-27 09:28:00,905.131452144819,240.0,185.13145214481904,0.0,0.0,0.0
1973-05-27 09:32:00,898.6461644040832,240.0,178.64616440408315,0.0,0.0,0.0
1973-05-27 09:36:00,818.6972174122878,240.0,98.69721741228784,0.0,0.0,0.0
1973-05-27 09:40:00,774.3127369975059,240.0,54.31273699750591,0.0,0.0,0.0
1973-05-27 09:44:00,737.7326484784461,240.0,17.732648478446094,0.0,0.0,0.0
1973-05-27 09:48:00,785.4181520012806,240.0,65.41815200128065,0.0,0.0,0.0
1973-05-27 09:52:00,882.4788041927876,240.0,162.4788041927876,0.0,0.0,0.0
1973-05-27 09:56:00,1027.2935109743808,240.0,307.29351097438075,0.0,0.0,0.0
1973-05-27 10:00:00,1179.5250855965728,240.0,459.5250855965728,0.0,0.0,0.0
1973-05-27 10:04:00,1211.0911944385498,240.0,491.0911944385498,0.0,0.0,0.0
1973-05-27 10:08:00,1043.9113050994615,240.0,323.9113050994615,0.0,0.0,0.0
1973-05-27 10:12:00,1096.734851244469,240.0,376.7348512444689,0.0,0.0,0.0
1973-05-27 10:16:00,1022.4216220648648,240.0,302.4216220648648,0.0,0.0,0.0
1973-05-27 10:20:00,1004.1534785108088,240.0,284.1534785108088,0.0,0.0,0.0
1973-05-27 10:24:00,1001.5108172671391,240.0,281.51081726713915,0.0,0.0,0.0
1973-05-27 10:28:00,846.0074951380307,240.0,126.00749513803066,0.0,0.0,0.0
1973-05-27 10:32:00,822.9395035394981,240.0,102.9395035394981,0.0,0.0,0.0
1973-05-27 10:36:00,796.8974907793141,240.0,76.89749077931413,0.0,0.0,0.0
1973-05-27 10:40:00,831.1744561124787,240.0,111.17445611247865,0.0,0.0,0.0
1973-05-27 10:44:00,840.7855291716938,240.0,120.78552917169384,0.0,0.0,0.0
1973-05-27 10:48:00,923.3265831382118,240.0,203.32658313821184,0.0,0.0,0.0
1973-05-27 10:52:00,763.9387783055985,240.0,43.938778305598476,0.0,0.0,0.0
1973-05-27 10:56:00,750.280377096683,240.0,30.28037709668297,0.0,0.0,0.0
1973-05-27 11:00:00,950.5643712401576,240.0,230.56437124015758,0.0,0.0,0.0
1973-05-27 11:04:00,855.073424858229,240.0,135.07342485822903,0.0,0.0,0.0
1973-05-27 11:08:00,677.380112388723,197.38011238872298,0.0,0.0,0.0,0.0
1973-05-27 11:12:00,635.9806194981144,155.98061949811438,0.0,0.0,0.0,0.0
1973-05-27 11:16:00,557.1664827154196,77.16648271541965,0.0,0.0,0.0,0.0
1973-05-27 11:20:00,525.5949198614152,45.59491986141518,0.0,0.0,0.0,0.0
1973-05-27 11:24:00,735.5632519716771,240.0,15.563251971677118,0.0,0.0,0.0
1973-05-27 11:28:00,1050.7653412642082,240.0,330.76534126420825,0.0,0.0,0.0
1973-05-27 11:32:00,824.0650111640792,240.0,104.06501116407924,0.0,0.0,0.0
1973-05-27 11:36:00,1274.7307779196856,240.0,554.7307779196856,0.0,0.0,0.0
1973-05-27 11:40:00,946.7408406190413,240.0,226.74084061904125,0.0,0.0,0.0
1973-05-27 11:44:00,844.5311732892663,240.0,124.53117328926635,0.0,0.0,0.0
1973-05-27 11:48:00,889.7488115945686,240.0,169.74881159456856,0.0,0.0,0.0
1973-05-27 11:52:00,883.5206360054912,240.0,163.52063600549116,0.0,0.0,0.0
1973-05-27 11:56:00,870.9733053503554,240.0,150.97330535035542,0.0,0.0,0.0
1973-05-27 12:00:00,779.2244299885238,240.0,59.22442998852375,0.0,0.0,0.0
1973-05-27 12:04:00,841.5806310206002,240.0,121.58063102060021,0.0,0.0,0.0
1973-05-27 12:08:00,872.0889603366693,240.0,152.0889603366693,0.0,0.0,0.0
1973-05-27 12:12:00,793.5045296564192,240.0,73.50452965641921,0.0,0.0,0.0
1973-05-27 12:16:00,705.0415552753551,225.0415552753551,0.0,0.0,0.0,0.0
