time_steps;Last_L;Erzeuger 0;el_Leistungsbedarf_L;el_Leistung_L;el_Leistung_ges_L
2021-01-01 00:00:00;133.14503745577198;133.14503745577198;122.56103539562699;0.0;-122.56103539562699
2021-01-01 01:00:00;138.44221163804102;138.44221163804102;115.52039628116731;0.0;-115.52039628116731
2021-01-01 02:00:00;126.02843248415138;126.02843248415138;112.29494942235459;0.0;-112.29494942235459
2021-01-01 03:00:00;137.77438006364363;137.77438006364363;115.52039628116731;0.0;-115.52039628116731
2021-01-01 04:00:00;192.3328451041957;192.3328451041957;118.06375442739079;0.0;-118.06375442739079
2021-01-01 05:00:00;268.10811987613425;200.0;118.9366115435118;0.0;-118.9366115435118
2021-01-01 06:00:00;267.2689898028917;200.0;119.82247102692658;0.0;-119.82247102692658
2021-01-01 07:00:00;260.8322519981896;200.0;120.72162558912163;0.0;-120.72162558912163
2021-01-01 08:00:00;257.9446230005371;200.0;121.6343767941072;0.0;-121.6343767941072
2021-01-01 09:00:00;252.93341986137148;200.0;121.6343767941072;0.0;-121.6343767941072
2021-01-01 10:00:00;234.94679168302864;200.0;117.20361549713083;0.0;-117.20361549713083
2021-01-01 11:00:00;226.91348244339028;200.0;118.06375442739079;0.0;-118.06375442739079
2021-01-01 12:00:00;221.49262785784487;200.0;114.69678757237357;0.0;-114.69678757237357
2021-01-01 13:00:00;215.6763889641852;200.0;117.20361549713083;0.0;-117.20361549713083
2021-01-01 14:00:00;238.1468059393936;200.0;122.56103539562699;0.0;-122.56103539562699
2021-01-01 15:00:00;240.44172561300104;200.0;122.56103539562699;0.0;-122.56103539562699
2021-01-01 16:00:00;250.03087450922072;200.0;122.56103539562699;0.0;-122.56103539562699
2021-01-01 17:00:00;258.1276864979156;200.0;122.56103539562699;0.0;-122.56103539562699
2021-01-01 18:00:00;264.1535223271748;200.0;122.56103539562699;0.0;-122.56103539562699
2021-01-01 19:00:00;264.4738093440652;200.0;122.56103539562699;0.0;-122.56103539562699
2021-01-01 20:00:00;259.6017334558956;200.0;122.56103539562699;0.0;-122.56103539562699
2021-01-01 21:00:00;238.37128014293265;200.0;122.56103539562699;0.0;-122.56103539562699
2021-01-01 22:00:00;206.1826681740644;200.0;122.56103539562699;0.0;-122.56103539562699
2021-01-01 23:00:00;155.9763288461891;155.9763288461891;122.56103539562699;0.0;-122.56103539562699
2021-01-02 00:00:00;140.86483351675295;140.86483351675295;119.50001195000117;0.0;-119.50001195000117
2021-01-02 01:00:00;150.34215803398527;150.34215803398527;119.50001195000117;0.0;-119.50001195000117
2021-01-02 02:00:00;152.85711928644366;152.85711928644366;119.50001195000117;0.0;-119.50001195000117
2021-01-02 03:00:00;163.95088123189552;163.95088123189552;119.50001195000117;0.0;-119.50001195000117
2021-01-02 04:00:00;200.83522665987076;200.0;119.50001195000117;0.0;-119.50001195000117
2021-01-02 05:00:00;295.99292377290413;200.0;119.50001195000117;0.0;-119.50001195000117
2021-01-02 06:00:00;296.0601478321034;200.0;119.50001195000117;0.0;-119.50001195000117
2021-01-02 07:00:00;292.89815916294816;200.0;119.50001195000117;0.0;-119.50001195000117
2021-01-02 08:00:00;285.45260115203325;200.0;119.50001195000117;0.0;-119.50001195000117
2021-01-02 09:00:00;279.63507816375795;200.0;119.50001195000117;0.0;-119.50001195000117
2021-01-02 10:00:00;272.8817247239465;200.0;119.50001195000117;0.0;-119.50001195000117
2021-01-02 11:00:00;262.9668602262556;200.0;119.50001195000117;0.0;-119.50001195000117
2021-01-02 12:00:00;260.67684219493486;200.0;119.50001195000117;0.0;-119.50001195000117
2021-01-02 13:00:00;262.5745003933924;200.0;119.50001195000117;0.0;-119.50001195000117
2021-01-02 14:00:00;264.828642112165;200.0;119.50001195000117;0.0;-119.50001195000117
2021-01-02 15:00:00;267.5809779244431;200.0;119.50001195000117;0.0;-119.50001195000117
2021-01-02 16:00:00;278.71817875230323;200.0;119.50001195000117;0.0;-119.50001195000117
